nome;frequencia;no_casos
CONCEICSA;2;1
CONCESSA;2;1
CONCHETA;2;1
CONDEICAO;2;1
CONDI;2;1
CONDUTTA;2;1
CONECEICAO;2;1
CONECICAO;2;1
CONEGERO;2;1
CONEIÂ¦AO;2;1
CONFESSOR;2;1
CONGIO;2;1
CONHE;2;1
CONHECID;2;1
CONICK;2;1
CONNCEICAO;2;1
CONOR;2;1
CONRAD;2;1
CONSELHO;2;1
CONSENTINO;2;1
CONSOLMAGNO;2;1
CONSTÂ¦NCIA;2;1
CONSTANT;2;1
CONSTANTINI;2;1
CONTEITPO;2;1
CONTES;2;1
CONTESSOTO;2;1
CONTIERO;2;1
CONTRERA;2;1
COOPER;2;1
COPELLO;2;1
COPI;2;1
COPOLA;2;1
COPPI;2;1
COPPINI;2;1
COPPOLA;2;1
CORADINE;2;1
CORADO;2;1
CORAL;2;1
CORBETTA;2;1
CORDEIROS;2;1
CORDON;2;1
COREIA;2;1
CORINA;2;1
CORLETA;2;1
CORNO;2;1
CORO;2;1
CORRAL;2;1
CORSINI;2;1
CORSINO;2;1
CORTEZI;2;1
CORVELO;2;1
COSINE;2;1
COSNTA;2;1
COST;2;1
COSTACURTA;2;1
COSTATO;2;1
COSTELLA;2;1
COSTRO;2;1
COTIAS;2;1
COTTET;2;1
COURI;2;1
COUTRIM;2;1
COVALSKI;2;1
COX;2;1
COZZOLINO;2;1
CRAMER;2;1
CRATO;2;1
CREMA;2;1
CRESCENTE;2;1
CRESCENTI;2;1
CRESPILHO;2;1
CRIPA;2;1
CRISP;2;1
CRISPIN;2;1
CRISTALLI;2;1
CRIVELARI;2;1
CRIVELARO;2;1
CRIVELINI;2;1
CRIVELLARI;2;1
CROCE;2;1
CUCO;2;1
CUNHO;2;1
CUPERTINA;2;1
CUPERTINO;2;1
CUPPA;2;1
CURIMBABA;2;1
CURTA;2;1
CURVELLO;2;1
CUSTADIA;2;1
CYPRESTE;2;1
CYRILLO;2;1
CZELUSNIAK;2;1
DABADIA;2;1
DABELA;2;1
DAFLON;2;1
DAFONSECA;2;1
DAHER;2;1
DAINEZ;2;1
DAINEZI;2;1
DAIR;2;1
DALAN;2;1
DALARMI;2;1
DALBERTO;2;1
DALDEGAN;2;1
DALEFI;2;1
DALLAGO;2;1
DALLAQUA;2;1
DALTOE;2;1
DAMBROS;2;1
DAMIANA;2;1
DAMIANI;2;1
DAMIANO;2;1
DAMM;2;1
DANIBERG;2;1
DANIELE;2;1
DANKOSKI;2;1
DANNA;2;1
DANTA;2;1
DAOUD;2;1
DARIA;2;1
DARIVA;2;1
DAROCHA;2;1
DAROCHA;2;1
DAROS;2;1
DARTORA;2;1
DASSI;2;1
DATSCH;2;1
DAUD;2;1
DAUER;2;1
DAUMAS;2;1
DAVANCO;2;1
DAVANSO;2;1
DAVANZO;2;1
DAVIES;2;1
DAVOGLIO;2;1
DAYRELL;2;1
DE;2;1
DEA;2;1
DECLARACAO;2;1
DEFANTE;2;1
DEFENDI;2;1
DEGASPERI;2;1
DEGRANDE;2;1
DEIRO;2;1
DEITOS;2;1
DELABELA;2;1
DELALIBERA;2;1
DELAMURA;2;1
DELEGA;2;1
DELEPRANI;2;1
DELFES;2;1
DELGALLO;2;1
DELLALIBERA;2;1
DELMIGLIO;2;1
DELMOND;2;1
DELPASSO;2;1
DELUQUI;2;1
DEM;2;1
DEMAIS;2;1
DEMUNER;2;1
DENADAI;2;1
DEOCLECIANO;2;1
DESCHAMPS;2;1
DESOUSA;2;1
DESOUZA;2;1
DESPEZIE;2;1
DEUTSCH;2;1
DEZAN;2;1
DEZUANI;2;1
DGRES;2;1
DHEIN;2;1
DIAMANTE;2;1
DIAMANTINO;2;1
DICK;2;1
DIDONE;2;1
DIEB;2;1
DILL;2;1
DILVA;2;1
DIMITRIOU;2;1
DIMOV;2;1
DINELLY;2;1
DINIS;2;1
DINNEBIER;2;1
DIOGENES;2;1
DIOLINDA;2;1
DIONIZIA;2;1
DIPRE;2;1
DIVERIO;2;1
DIZARO;2;1
DOCA;2;1
DOCARMO;2;1
DOLL;2;1
DOMENI;2;1
DOMENICA;2;1
DOMENICI;2;1
DOMPIERE;2;1
DONA;2;1
DONASCIMENTO;2;1
DONE;2;1
DONEL;2;1
DONI;2;1
DORA;2;1
DORETTO;2;1
DORNEL;2;1
DORNELA;2;1
DOROW;2;1
DORTE;2;1
DOUGLAS;2;1
DRAGONE;2;1
DREHER;2;1
DRESCH;2;1
DREWS;2;1
DRIGO;2;1
DRUDI;2;1
DUBOSSELARD;2;1
DUDA;2;1
DUIM;2;1
DULCE;2;1
DUM;2;1
DUMONTE;2;1
DUNHAN;2;1
DUPIN;2;1
DUQUES;2;1
DURAND;2;1
DURBANO;2;1
DURELLO;2;1
DURO;2;1
DZIOBA;2;1
DZIURKOWSKI;2;1
EBANI;2;1
EBEL;2;1
EBERHARDT;2;1
EBERLE;2;1
EBOLI;2;1
ECARD;2;1
ECHER;2;1
ECHEVARRIA;2;1
ECKER;2;1
ECKHARDT;2;1
EDA;2;1
EDWIRGES;2;1
EGER;2;1
EGIDIA;2;1
EGINA;2;1
EGUTI;2;1
EIDT;2;1
EIFERT;2;1
ELESBAO;2;1
ELIOTERIO;2;1
ELISA;2;1
ELISIARIO;2;1
ELIZEU;2;1
ELPIDIO;2;1
ELVIRA;2;1
ELZA;2;1
EM+LIA;2;1
EMER;2;1
EMPKE;2;1
ENES;2;1
ENGLER;2;1
ENGROFF;2;1
ENTREPORTES;2;1
EPIFANIA;2;1
EPIFANIO;2;1
EPISCOPO;2;1
ERCIO;2;1
ERLER;2;1
ERMIDA;2;1
ERNANDES;2;1
ERVILHA;2;1
ES;2;1
ESCARCEL;2;1
ESCOLA;2;1
ESCOLASTICA;2;1
ESPEJO;2;1
ESPINHA;2;1
ESTELAI;2;1
ESTEVEZ;2;1
ESTRADA;2;1
ESTRAZULAS;2;1
ESTUMANO;2;1
EULINA;2;1
EUPHRASIO;2;1
EUROPEU;2;1
EXPOSTA;2;1
EYER;2;1
FABBRI;2;1
FABRE;2;1
FABRIN;2;1
FABRO;2;1
FACCIOLI;2;1
FACCO;2;1
FACHINELLI;2;1
FACHINETTI;2;1
FACINI;2;1
FADEL;2;1
FADINI;2;1
FALASCHI;2;1
FALAVINHA;2;1
FALCHETTI;2;1
FALCK;2;1
FALCONI;2;1
FALK;2;1
FANHA;2;1
FANTE;2;1
FANTONI;2;1
FANTUCCI;2;1
FAQUIM;2;1
FARAO;2;1
FATORI;2;1
FATTORE;2;1
FAUSTINI;2;1
FAUTINA;2;1
FAVA;2;1
FAVARETTO;2;1
FAVARIN;2;1
FAVARIS;2;1
FAVORETO;2;1
FAVORITO;2;1
FAZOLO;2;1
FEDATO;2;1
FEDELIS;2;1
FEDERICI;2;1
FEDERIGHI;2;1
FEDOZZI;2;1
FEIJA;2;1
FEITEIRA;2;1
FELDHAUS;2;1
FELER;2;1
FELETE;2;1
FELISBELA;2;1
FELLER;2;1
FELLET;2;1
FELLIPPE;2;1
FERANDES;2;1
FERESIN;2;1
FERLA;2;1
FERLIN;2;1
FERMINA;2;1
FERNANDA;2;1
FERNNADES;2;1
FERRACIN;2;1
FERRACINI;2;1
FERRANTE;2;1
FERRANTI;2;1
FERRARA;2;1
FERRARE;2;1
FERRARESI;2;1
FERRAS;2;1
FERREI;2;1
FERREIRA];2;1
FERRES;2;1
FERRETTI;2;1
FERRIGNO;2;1
FESSEL;2;1
FETTER;2;1
FIAES;2;1
FILETO;2;1
FILIPINI;2;1
FILIPPI;2;1
FILIPPO;2;1
FINOTELLO;2;1
FINOTO;2;1
FIORE;2;1
FIORENTINI;2;1
FIORIN;2;1
FIORINO;2;1
FIRMIANA;2;1
FITARONI;2;1
FITZ;2;1
FIUME;2;1
FIUSA;2;1
FLARIO;2;1
FLEURY;2;1
FLORENCIANO;2;1
FLORENCO;2;1
FOIZER;2;1
FOLADOR;2;1
FOLCHINI;2;1
FOLETTO;2;1
FOLTRAN;2;1
FONTELLA;2;1
FONTINELI;2;1
FORAMIGLIO;2;1
FORESTI;2;1
FORINI;2;1
FORLIN;2;1
FORNASIER;2;1
FORNAZIER;2;1
FORTALEZA;2;1
FORTINO;2;1
FOSECA;2;1
FOSS;2;1
FOSTER;2;1
FRABI;2;1
FRACALOSSI;2;1
FRAEMANN;2;1
FRANCATO;2;1
FRANCATTO;2;1
FRANCE;2;1
FRANCESCHI;2;1
FRANCH;2;1
FRANCINETE;2;1
FRANCIOSI;2;1
FRANCISCAO;2;1
FRANCISCHINELLI;2;1
FRANCISCHINI;2;1
FRANCISCONI;2;1
FRANCISQUET;2;1
FRANCISQUETTI;2;1
FRANCISQUINI;2;1
FRANK;2;1
FRANKE;2;1
FRANQUE;2;1
FRANZIN;2;1
FRANZINI;2;1
FRANZOLIN;2;1
FRASAO;2;1
FRASSETO;2;1
FRATTINI;2;1
FRAZON;2;1
FRAZZA;2;1
FRE;2;1
FREIXO;2;1
FRETES;2;1
FREY;2;1
FREZ;2;1
FREZZATTI;2;1
FRIZON;2;1
FRIZZERA;2;1
FRIZZO;2;1
FROIS;2;1
FROM;2;1
FRONCZAK;2;1
FRONTINO;2;1
FRONZA;2;1
FROZ;2;1
FROZA;2;1
FUCHTER;2;1
FUHR;2;1
FUJI;2;1
FUJII;2;1
FUJIKAWA;2;1
FUJIMOTO;2;1
FUKUI;2;1
FUKUYAMA;2;1
FUMAGALI;2;1
FUNARI;2;1
FUNCHAL;2;1
FURINI;2;1
FURLAM;2;1
FURMANSKI;2;1
FURQUINI;2;1
FURTADA;2;1
FURTUOSA;2;1
FUSCA;2;1
GABALDO;2;1
GABANI;2;1
GABBI;2;1
GADOTTI;2;1
GAETA;2;1
GAITKOSKI;2;1
GALANI;2;1
GALASSI;2;1
GALASSO;2;1
GALAVOTI;2;1
GALBIATI;2;1
GALDINI;2;1
GALES;2;1
GALHARDE;2;1
GALHO;2;1
GALIANA;2;1
GALLONI;2;1
GALLOTE;2;1
GALOTE;2;1
GAMBARINI;2;1
GAMBASSI;2;1
GAMBETA;2;1
GAMEIRO;2;1
GANDA;2;1
GANDINI;2;1
GANDOLFO;2;1
GANDOLPHE;2;1
GANGA;2;1
GANZAROLI;2;1
GANZELLA;2;1
GAONA;2;1
GARAVELO;2;1
GARBELIN;2;1
GARBELINI;2;1
GARBELLINI;2;1
GARBO;2;1
GARCIAS;2;1
GARCON;2;1
GARDENAL;2;1
GARDEZANI;2;1
GARIGLIO;2;1
GARNICA;2;1
GASBARRO;2;1
GASPARELLO;2;1
GASPARI;2;1
GASS;2;1
GATI;2;1
GAUER;2;1
GAULKE;2;1
GAVAZZI;2;1
GAVIOLLI;2;1
GAZANI;2;1
GAZOLA;2;1
GAZOLLA;2;1
GEAN;2;1
GEHLEN;2;1
GEHRKE;2;1
GEISEL;2;1
GELINSKE;2;1
GEMAQUE;2;1
GENARI;2;1
GENOVEZ;2;1
GENRO;2;1
GENTINI;2;1
GEORG;2;1
GEORGETTI;2;1
GERALDES;2;1
GERALDINI;2;1
GERARDI;2;1
GERARDO;2;1
GEREMIA;2;1
GERENT;2;1
GERHARD;2;1
GERLACH;2;1
GERMA;2;1
GERMANDO;2;1
GERONIMA;2;1
GERSINA;2;1
GESCA;2;1
GESSNER;2;1
GESUS;2;1
GHETTI;2;1
GIACOMETTI;2;1
GIACOMIN;2;1
GIANETTI;2;1
GIANNA;2;1
GIANNINI;2;1
GIANOTTI;2;1
GIAVARA;2;1
GIBIN;2;1
GIFFONI;2;1
GILDA;2;1
GILDO;2;1
GINCALVES;2;1
GIOIA;2;1
GIORA;2;1
GIOVANNA;2;1
GIOVANONI;2;1
GIROTI;2;1
GIROTTI;2;1
GIUDICE;2;1
GIUSEPPA;2;1
GODRI;2;1
GOLDBERG;2;1
GOLDONI;2;1
GOLIN;2;1
GOLON;2;1
GOLTZ;2;1
GOLVEIA;2;1
GOMIDES;2;1
GON#ALVES;2;1
GONCALA;2;1
GONCALES;2;1
GONCALVE;2;1
GORDO;2;1
GORSKI;2;1
GOSS;2;1
GOTARDO;2;1
GOTTARDI;2;1
GOTTARDO;2;1
GOUDARD;2;1
GOVEIA;2;1
GOZZI;2;1
GRACILIANA;2;1
GRACINDO;2;1
GRACIOLA;2;1
GRADELLA;2;1
GRAFF;2;1
GRAMACHO;2;1
GRANATA;2;1
GRANDI;2;1
GRANDIN;2;1
GRANDINI;2;1
GRANDINO;2;1
GRANZA;2;1
GRANZOTTO;2;1
GRAU;2;1
GRAVA;2;1
GRAVINA;2;1
GRECHI;2;1
GREG+RIO;2;1
GREGARIO;2;1
GREGHI;2;1
GREGORIS;2;1
GRIGOL;2;1
GRIGORIO;2;1
GRIMM;2;1
GRIN;2;1
GRITTI;2;1
GRIZOTTI;2;1
GROFF;2;1
GRONER;2;1
GROSSO;2;1
GROTH;2;1
GUARALDI;2;1
GUARDALINI;2;1
GUARDIANO;2;1
GUARESCHI;2;1
GUARIENTI;2;1
GUARIROBA;2;1
GUBERT;2;1
GUEDE;2;1
GUELFI;2;1
GUENKA;2;1
GUERIOS;2;1
GUESSER;2;1
GUEZELINI;2;1
GUGEL;2;1
GUIDOLIM;2;1
GUIEL;2;1
GUIEN;2;1
GUILHEM;2;1
GUILHON;2;1
GUILLO;2;1
GUIM;2;1
GUIMARCES;2;1
GUIMRAES;2;1
GUIOMAR;2;1
GUIOTTO;2;1
GUIRALDELI;2;1
GUOLLO;2;1
GURALSKI;2;1
GURJÂ¦O;2;1
GURJAO;2;1
GUSSON;2;1
GUTERREZ;2;1
GUZMAN;2;1
GUZZO;2;1
HAACK;2;1
HABERMANN;2;1
HABIB;2;1
HABITZREUTER;2;1
HACK;2;1
HACKBARTH;2;1
HAGA;2;1
HAGE;2;1
HAGEMANN;2;1
HAHN;2;1
HAIKEL;2;1
HANNICKEL;2;1
HARADA;2;1
HARO;2;1
HAUBERT;2;1
HAVEROTH;2;1
HEERDT;2;1
HEIDRICH;2;1
HEINRICH;2;1
HELIODORO;2;1
HEMING;2;1
HENCKEL;2;1
HENDGES;2;1
HENNIG;2;1
HENZ;2;1
HERMAN;2;1
HERMANN;2;1
HERMENEGILDA;2;1
HERMINIA;2;1
HERMINIO;2;1
HERTEL;2;1
HERTER;2;1
HERZER;2;1
HERZOG;2;1
HESPANHOL;2;1
HESSEL;2;1
HEUERT;2;1
HIGASHI;2;1
HIGUCHI;2;1
HILDEBRAND;2;1
HIPPOLITO;2;1
HIRAE;2;1
HIRT;2;1
HOHMANN;2;1
HOLLANDA;2;1
HOMSI;2;1
HONORATA;2;1
HONORINA;2;1
HORTENCIA;2;1
HORTMANN;2;1
HORVATH;2;1
HOSOI;2;1
HOSTIM;2;1
HOTZ;2;1
HUBERT;2;1
HUBNER;2;1
HUGA;2;1
HUGEN;2;1
HUMILDES;2;1
HUMMEL;2;1
IAMONDI;2;1
IANACONI;2;1
IBANHES;2;1
IBARRA;2;1
ICAVA;2;1
IDALGO;2;1
IDRO;2;1
IFANGER;2;1
IG;2;1
IGNÂ¦CIA;2;1
IGNÂµCIO;2;1
IGNORAD;2;1
IHA;2;1
ILARIA;2;1
ILDEFONSO;2;1
IMA;2;1
IMENES;2;1
IMPERADOR;2;1
INADA;2;1
INDALECIO;2;1
INNOCENCIA;2;1
INNOCENTE;2;1
INOCENTE;2;1
INOCENTES;2;1
INOUE;2;1
INTERAMINENSE;2;1
INTROVINI;2;1
IRENO;2;1
ISHIKAWA;2;1
ISLVA;2;1
ISMAIL;2;1
ISMERIO;2;1
ISRAEL;2;1
ITACARAMBI;2;1
ITALI;2;1
ITALIANOS;2;1
IURK;2;1
IVAN;2;1
IVANOV;2;1
IVANSKI;2;1
IWAKURA;2;1
IWAMOTO;2;1
IWASHITA;2;1
IZAURA;2;1
IZEQUIEL;2;1
JACINTHA;2;1
JACIRA;2;1
JACO;2;1
JACOBER;2;1
JACOME;2;1
JACOMETTI;2;1
JACOPETTI;2;1
JACYNTO;2;1
JAEGER;2;1
JAMARINO;2;1
JAMAS;2;1
JANEBRO;2;1
JANES;2;1
JANINI;2;1
JANNUZZI;2;1
JANUÂ¦RIA;2;1
JARBAS;2;1
JARDINI;2;1
JASUS;2;1
JAVAROTTI;2;1
JAYME;2;1
JEAN;2;1
JELINSKI;2;1
JERGNIMA;2;1
JESUS[;2;1
JESUSEPT	TBOUP;2;1
JESUSS;2;1
JONAS;2;1
JOQUINA;2;1
JORDAN;2;1
JORGINA;2;1
JOSEFINO;2;1
JOSINA;2;1
JOTHA;2;1
JOVELINA;2;1
JOVENCIO;2;1
JOVINO;2;1
JSUS;2;1
JUAREZ;2;1
JUBE;2;1
JULIANE;2;1
JULIATO;2;1
JUNGER;2;1
JUNGLAUS;2;1
JUST;2;1
JUSTINIANO;2;1
JUSTUS;2;1
JUVENAL;2;1
JUZIUK;2;1
KAHANE;2;1
KAIAPO;2;1
KAIZER;2;1
KANNENBERG;2;1
KARVAT;2;1
KASPARY;2;1
KAUFMAN;2;1
KAWAHARA;2;1
KAWAI;2;1
KAWASHIMA;2;1
KAYSER;2;1
KEHL;2;1
KEIBER;2;1
KEMMERICH;2;1
KERNER;2;1
KERPEN;2;1
KESLER;2;1
KETES;2;1
KFOURI;2;1
KHOURY;2;1
KICH;2;1
KIEFER;2;1
KIELING;2;1
KIENEN;2;1
KILL;2;1
KIM;2;1
KINA;2;1
KIND;2;1
KINTOPP;2;1
KIRSTEN;2;1
KISTNER;2;1
KIYOTA;2;1
KLING;2;1
KLIPPEL;2;1
KOCK;2;1
KOEFENDER;2;1
KOEHLER;2;1
KOEPSEL;2;1
KOERNER;2;1
KOGA;2;1
KOHL;2;1
KOHLER;2;1
KOHUT;2;1
KOJOROSCKI;2;1
KOLB;2;1
KONIG;2;1
KORTE;2;1
KRAEMER;2;1
KRAMBECK;2;1
KRAUS;2;1
KREIMER;2;1
KRENKE;2;1
KREPSKY;2;1
KRICOSKI;2;1
KROB;2;1
KRONEMBERG;2;1
KUCK;2;1
KUDAKA;2;1
KUDRIK;2;1
KUFF;2;1
KULKA;2;1
KUMAGAI;2;1
KUNSTMANN;2;1
KUNZLER;2;1
KWIATKOWSKI;2;1
LA;2;1
LABATE;2;1
LACATIVA;2;1
LACAVA;2;1
LACORTE;2;1
LAGOA;2;1
LAGRECA;2;1
LAINE;2;1
LAITER;2;1
LAJES;2;1
LAMBERTI;2;1
LAMEIRAO;2;1
LAMEIRAS;2;1
LAMEN;2;1
LAMONICA;2;1
LANCA;2;1
LANDUCCI;2;1
LANGA;2;1
LANGAMI;2;1
LANGER;2;1
LANZARIN;2;1
LAPOLA;2;1
LAPORTA;2;1
LARANGEIRA;2;1
LARANJA;2;1
LARCON;2;1
LAROCA;2;1
LASTA;2;1
LAUBER;2;1
LAUNE;2;1
LAUREANA;2;1
LAURENCO;2;1
LAURIANA;2;1
LAUT;2;1
LAUX;2;1
LAVER;2;1
LAVES;2;1
LAVINAS;2;1
LAVIOLA;2;1
LAVRADOR;2;1
LAZARETTI;2;1
LAZARINO;2;1
LAZZARINI;2;1
LEA;2;1
LEAHY;2;1
LEARENO;2;1
LEBRAO;2;1
LEBRE;2;1
LEDOUX;2;1
LEGAL;2;1
LEI;2;1
LEIS;2;1
LEIVA;2;1
LEIVAS;2;1
LEMO;2;1
LENCIONI;2;1
LENHARDT;2;1
LENSER;2;1
LEODORA;2;1
LEONIDIA;2;1
LEONTINA;2;1
LEPKA;2;1
LERIA;2;1
LESA;2;1
LESTE;2;1
LETA;2;1
LEVANDOSKI;2;1
LEYE;2;1
LIANO;2;1
LIBORIO;2;1
LICA;2;1
LIDIA;2;1
LIMANA;2;1
LIMAO;2;1
LIMONGI;2;1
LINCOLN;2;1
LINDA;2;1
LINDOLPHO;2;1
LINK;2;1
LINKE;2;1
LION;2;1
LISA;2;1
LISSA;2;1
LITTIG;2;1
LITZ;2;1
LIVINA;2;1
LIZA;2;1
LO;2;1
LOCH;2;1
LOES;2;1
LOFREDO;2;1
LOHMANN;2;1
LOMAS;2;1
LOMBAS;2;1
LOMBELLO;2;1
LONGATO;2;1
LONGATTO;2;1
LONGUE;2;1
LONTRA;2;1
LOPACINSKI;2;1
LORDELLO;2;1
LORDELO;2;1
LORDES;2;1
LORENCET;2;1
LORENO;2;1
LORENTZ;2;1
LORENZ;2;1
LORUSSO;2;1
LOSADA;2;1
LOSCHIAVO;2;1
LOTERO;2;1
LOURA;2;1
LOURENCETTE;2;1
LOURENCON;2;1
LOWE;2;1
LOWNDES;2;1
LU+ZA;2;1
LUCCHESI;2;1
LUCCI;2;1
LUCENTE;2;1
LUCHETTA;2;1
LUCHI;2;1
LUCI;2;1
LUCIANI;2;1
LUCINO;2;1
LUCRECIA;2;1
LUDKE;2;1
LUGÂ¦O;2;1
LUGAO;2;1
LUIGI;2;1
LUIZETTO;2;1
LUMINI;2;1
LUPETTI;2;1
LUPI;2;1
LUPO;2;1
LUQUE;2;1
LUQUES;2;1
LUREIRO;2;1
LUVIZOTTO;2;1
LUZARDO;2;1
LUZI;2;1
LUZIO;2;1
MACAMBIRA;2;1
MACARINI;2;1
MACEIO;2;1
MACON;2;1
MADA;2;1
MADALENO;2;1
MADEIRO;2;1
MADRID;2;1
MAESTRELLO;2;1
MAFFEI;2;1
MAFFIA;2;1
MAFORT;2;1
MAGAGNINI;2;1
MAGANI;2;1
MAGI;2;1
MAGINA;2;1
MAGIOLI;2;1
MAGIONE;2;1
MAGIONI;2;1
MAGNAGO;2;1
MAGNI;2;1
MAGON;2;1
MAGOSSI;2;1
MAGOSSO;2;1
MAGRIN;2;1
MAHFUZ;2;1
MAIMONI;2;1
MAINARDES;2;1
MAINO;2;1
MAIOR;2;1
MAITAN;2;1
MALACARNE;2;1
MALAGOLA;2;1
MALAGUES;2;1
MALAGUTTI;2;1
MALAMAN;2;1
MALAQUIM;2;1
MALAVASI;2;1
MALERBA;2;1
MALITE;2;1
MALTAS;2;1
MALUTA;2;1
MALVINA;2;1
MAMOLA;2;1
MAN;2;1
MANARA;2;1
MANCA;2;1
MANDAI;2;1
MANDES;2;1
MANDUCA;2;1
MANENTE;2;1
MANGINI;2;1
MANGOLINI;2;1
MANGONI;2;1
MANHÂ¦ES;2;1
MANHANE;2;1
MANJA;2;1
MANRIQUE;2;1
MANSINHO;2;1
MANSUETO;2;1
MANTELLA;2;1
MANTINI;2;1
MANTOVAN;2;1
MANYS;2;1
MANZATTO;2;1
MANZINE;2;1
MANZONI;2;1
MANZUTTI;2;1
MAPA;2;1
MAPELLI;2;1
MAR;2;1
MARAES;2;1
MARAFON;2;1
MARAIA;2;1
MARASCALCHI;2;1
MARASSI;2;1
MARCARI;2;1
MARCASSA;2;1
MARCATO;2;1
MARCELOS;2;1
MARCENES;2;1
MARCHESONI;2;1
MARCHETI;2;1
MARCIEL;2;1
MARCOL;2;1
MARCOLAN;2;1
MARCOLLA;2;1
MAREGA;2;1
MARFILSON;2;1
MARFIN;2;1
MARGARIDO;2;1
MARGONI;2;1
MARIANE;2;1
MARIANNA;2;1
MARIANNO;2;1
MARINELLI;2;1
MARINELLO;2;1
MARIOTTO;2;1
MARLETTA;2;1
MARMELLO;2;1
MARMELO;2;1
MARMONTEL;2;1
MARON;2;1
MARONEZ;2;1
MAROSTICA;2;1
MAROTTI;2;1
MARQUESINI;2;1
MARQUETO;2;1
MARQUETTI;2;1
MARQUEZINI;2;1
MARQUIZETTI;2;1
MARRAFON;2;1
MARREIRA;2;1
MARREIROS;2;1
MARRETA;2;1
MARSCHNER;2;1
MARSELHA;2;1
MARTE;2;1
MARTES;2;1
MARTINIANO;2;1
MARTINY;2;1
MARTO;2;1
MARTURANO;2;1
MARUYAMA;2;1
MARVILA;2;1
MARZOCHI;2;1
MASIERO;2;1
MASO;2;1
MASSAD;2;1
MASSARUTTI;2;1
MASSEI;2;1
MASSENA;2;1
MASSI;2;1
MASSINHAN;2;1
MASSOCO;2;1
MASSONI;2;1
MASSUCATO;2;1
MASSUIA;2;1
MASTELARI;2;1
MASTROROCCO;2;1
MASUDA;2;1
MATHILDES;2;1
MATILDES;2;1
MATIOLA;2;1
MATIOLLI;2;1
MATO;2;1
MATTEDI;2;1
MATTEO;2;1
MATTES;2;1
MATTOSINHO;2;1
MATTOSO;2;1
MATURO;2;1
MAULAZ;2;1
MAURER;2;1
MAUS;2;1
MAXIMILIANO;2;1
MAYERHOFER;2;1
MAYORAL;2;1
MAZON;2;1
MAZUCO;2;1
MAZURANA;2;1
MAZZA;2;1
MAZZETTO;2;1
MAZZIEIRO;2;1
MEES;2;1
MEGDA;2;1
MEI;2;1
MEIRE;2;1
MEIRELHES;2;1
MEL;2;1
MELANI;2;1
MELANTONIO;2;1
MELCHIOR;2;1
MELEGO;2;1
MELETTI;2;1
MELLER;2;1
MELLI;2;1
MELONI;2;1
MELQUIADES;2;1
MENASSI;2;1
MENDOCA;2;1
MENEGASSI;2;1
MENEGAT;2;1
MENEGON;2;1
MENEGUCI;2;1
MENEGUELLI;2;1
MENEGUETI;2;1
MENELLI;2;1
MENES;2;1
MENEZ;2;1
MENK;2;1
MENOIA;2;1
MENOSSI;2;1
MENTI;2;1
MERCADANTE;2;1
MERCURI;2;1
MERIGUE;2;1
MERITE;2;1
MERTZ;2;1
METZKER;2;1
MICHALISZYN;2;1
MICHELASSI;2;1
MICHELINI;2;1
MICHELON;2;1
MICHEREFF;2;1
MIELCZARSKI;2;1
MIGLIOLI;2;1
MIGOTTO;2;1
MIKO;2;1
MILHO;2;1
MILHOMEM;2;1
MILHOMEN;2;1
MILITO;2;1
MILKE;2;1
MILLANI;2;1
MINAMI;2;1
MINARE;2;1
MINEI;2;1
MINEIRA;2;1
MINEO;2;1
MINETTO;2;1
MINGORANCE;2;1
MINHO;2;1
MINHOTO;2;1
MINOSSO;2;1
MINTO;2;1
MIO;2;1
MIOTO;2;1
MIOTTO;2;1
MIQUELASSI;2;1
MIQUELINO;2;1
MIQUILINA;2;1
MIQUILINO;2;1
MIRANDO;2;1
MIRES;2;1
MISAEL;2;1
MISCHIATTI;2;1
MISTURA;2;1
MISTURINI;2;1
MIYAGI;2;1
MOCELLIN;2;1
MODA;2;1
MODENEIS;2;1
MODERNO;2;1
MODES;2;1
MOEMA;2;1
MOGGI;2;1
MOITA;2;1
MOLEIRO;2;1
MOLIN;2;1
MOMO;2;1
MONCZAK;2;1
MONERAT;2;1
MONFREDINI;2;1
MONICI;2;1
MONICO;2;1
MONNERAT;2;1
MONROE;2;1
MONTAGNA;2;1
MONTAVANI;2;1
MONTEIRA;2;1
MONTESINO;2;1
MONTESSO;2;1
MONTEZINO;2;1
MONTEZUMA;2;1
MONTI;2;1
MONTIER;2;1
MONTINHO;2;1
MONTOYA;2;1
MONTUORI;2;1
MONZANI;2;1
MOQUIUTE;2;1
MORALLI;2;1
MORANDO;2;1
MORANGONI;2;1
MORAROTTO;2;1
MORELATO;2;1
MORELLO;2;1
MORENA;2;1
MORES;2;1
MORESCHI;2;1
MORETTE;2;1
MORICONI;2;1
MORIM;2;1
MORINI;2;1
MORISCO;2;1
MORISHITA;2;1
MORITZ;2;1
MORMUL;2;1
MORONE;2;1
MORSCH;2;1
MORSCHEL;2;1
MORSELLI;2;1
MOSQUEIRA;2;1
MOTHE;2;1
MOTOMATSU;2;1
MOUCO;2;1
MOUTA;2;1
MOYSES;2;1
MSNR;2;1
MUCCILLO;2;1
MUNARETTI;2;1
MUNHOS;2;1
MURACA;2;1
MURICY;2;1
MURILLO;2;1
MURRAY;2;1
MUSSATO;2;1
MUSSEL;2;1
MUSSIO;2;1
MUTA;2;1
MUTTON;2;1
MYNSSEN;2;1
NA;2;1
NABARRETE;2;1
NABICA;2;1
NACIF;2;1
NAGAI;2;1
NAGATA;2;1
NAISSINGER;2;1
