nome;frequencia;no_casos
LUDIA;2;1
LUDMILA;2;1
LUDMILLA;2;1
LUDUGERIA;2;1
LUDUINA;2;1
LUDWINA;2;1
LUICA;2;1
LUIS;2;1
LUIZETE;2;1
LUIZINHA;2;1
LULA;2;1
LULU;2;1
LUNA;2;1
LUSIENE;2;1
LUVERGINA;2;1
LUZANIR;2;1
LUZENI;2;1
LUZENILDA;2;1
LUZETE;2;1
LUZIANE;2;1
LUZITA;2;1
LUZITANA;2;1
LYA;2;1
LYCIA;2;1
LYLIA;2;1
MABEL;2;1
MABILE;2;1
MABILIA;2;1
MACIONILA;2;1
MADALENE;2;1
MADELENA;2;1
MADELINE;2;1
MAEIA;2;1
MAERIA;2;1
MAGALONA;2;1
MAGUINOLIA;2;1
MAHASSEN;2;1
MAKA;2;1
MAKI;2;1
MAKIE;2;1
MALFADA;2;1
MALFIZA;2;1
MALGORZATA;2;1
MALI;2;1
MALTA;2;1
MAMA;2;1
MANDELINA;2;1
MANTURA;2;1
MARAISA;2;1
MARCALINA;2;1
MARCELENA;2;1
MARCELLI;2;1
MARCELY;2;1
MARCEMINA;2;1
MARCEMIRA;2;1
MARCICLEIA;2;1
MARCIELE;2;1
MARCIMINA;2;1
MARCINILIA;2;1
MARCIONILLA;2;1
MARCIONIRA;2;1
MARCIRIA;2;1
MAREA;2;1
MARFIRIA;2;1
MARGARETHA;2;1
MARGELINA;2;1
MARGHERITA;2;1
MARIADO;2;1
MARIAL;2;1
MARIALDA;2;1
MARIALICE;2;1
MARICELA;2;1
MARICELIA;2;1
MARICI;2;1
MARICIA;2;1
MARIELE;2;1
MARILAND;2;1
MARILANDIA;2;1
MARILETE;2;1
MARILEUDA;2;1
MARILHA;2;1
MARILICE;2;1
MARILIZE;2;1
MARILUCI;2;1
MARINDA;2;1
MARINETTE;2;1
MARINILCE;2;1
MARINILDES;2;1
MARINILZA;2;1
MARINITA;2;1
MARION;2;1
MARIONETE;2;1
MARISTA;2;1
MARIUCHA;2;1
MARIVAL;2;1
MARIVANIA;2;1
MARIZELIA;2;1
MARLIDES;2;1
MARLIETE;2;1
MARLISA;2;1
MARLIZE;2;1
MARNEIDE;2;1
MAROIA;2;1
MARTILA;2;1
MARTINIA;2;1
MARU;2;1
MASAE;2;1
MASSACO;2;1
MASSAKO;2;1
MATIDES;2;1
MATSUE;2;1
MATSUYO;2;1
MATURINA;2;1
MATUTINA;2;1
MAURINDA;2;1
MAURINETE;2;1
MAURO;2;1
MAUZA;2;1
MAXIMILIANA;2;1
MAXIONILIA;2;1
MAYARA;2;1
MAYR;2;1
MAYRA;2;1
MAZILDA;2;1
MCNA;2;1
MEDINA;2;1
MEHETABEL;2;1
MEL;2;1
MELCHORA;2;1
MELCINA;2;1
MELENA;2;1
MELITONA;2;1
MELONIA;2;1
MENAIDE;2;1
MENELVINA;2;1
MERCY;2;1
MERICIA;2;1
MERINA;2;1
MERINDA;2;1
MERLI;2;1
MERQUIDIA;2;1
MESSIA;2;1
META;2;1
METILDE;2;1
MICALINA;2;1
MICHALINA;2;1
MICHI;2;1
MICHIKO;2;1
MIGUELITA;2;1
MILANI;2;1
MILIANA;2;1
MILOCA;2;1
MILVA;2;1
MINALVA;2;1
MINALVINA;2;1
MINEGILDA;2;1
MINELUINA;2;1
MINERINA;2;1
MINORU;2;1
MIRABEL;2;1
MIRALICE;2;1
MIRALINA;2;1
MIRANDULINA;2;1
MIRINDA;2;1
MISA;2;1
MISSAE;2;1
MISSIAS;2;1
MITO;2;1
MIYA;2;1
MIYAKO;2;1
MORENITA;2;1
MOSALINA;2;1
MOZARINA;2;1
MSRIA;2;1
MUME;2;1
NABIA;2;1
NACY;2;1
NADER;2;1
NADIMA;2;1
NAEDE;2;1
NAHYR;2;1
NAI;2;1
NAIANE;2;1
NAIDIR;2;1
NAILDES;2;1
NAIME;2;1
NAIRDES;2;1
NALICE;2;1
NALVINA;2;1
NAMIR;2;1
NANA;2;1
NANILA;2;1
NARCI;2;1
NARCISIA;2;1
NARI;2;1
NARINA;2;1
NARZINA;2;1
NARZIRA;2;1
NASARE;2;1
NAT;2;1
NATÂ¦LIA;2;1
NATALI;2;1
NATALINE;2;1
NATHAIR;2;1
NATURALINA;2;1
NAU;2;1
NAUTILIA;2;1
NAUZIRA;2;1
NAZARETE;2;1
NAZILDE;2;1
NECESIA;2;1
NECILDA;2;1
NECIR;2;1
NEDA;2;1
NEDI;2;1
NEDIA;2;1
NEIDEMAR;2;1
NEIR;2;1
NEISE;2;1
NEITH;2;1
NELBA;2;1
NELIANE;2;1
NELINA;2;1
NELIS;2;1
NELLIE;2;1
NELSODI;2;1
NELVA;2;1
NELZIRA;2;1
NELZITA;2;1
NEMEZIA;2;1
NENCY;2;1
NEREA;2;1
NEREIDA;2;1
NERILDA;2;1
NERVITA;2;1
NESIA;2;1
NESTALDA;2;1
NESTORINA;2;1
NEUCY;2;1
NEUDE;2;1
NEURACY;2;1
NEURICE;2;1
NEUSI;2;1
NEUZARINA;2;1
NEUZICE;2;1
NEUZIMAR;2;1
NEUZINHA;2;1
NEVERCINA;2;1
NEVIA;2;1
NEVINA;2;1
NEYDA;2;1
NEYLA;2;1
NEZINHA;2;1
NEZITA;2;1
NICANORA;2;1
NICEAS;2;1
NICODEMIA;2;1
NIDA;2;1
NIEDJA;2;1
NILIA;2;1
NILTES;2;1
NILZE;2;1
NIRA;2;1
NIRCE;2;1
NIRIA;2;1
NISA;2;1
NIURA;2;1
NMARIA;2;1
NO;2;1
NOBELINA;2;1
NOBRELINA;2;1
NOELMA;2;1
NOETE;2;1
NOR;2;1
NORACI;2;1
NORELI;2;1
NORELINA;2;1
NORIDES;2;1
NORINA;2;1
NORMANDINA;2;1
NORMINDA;2;1
NOVINA;2;1
NUCENCIA;2;1
NYDIA;2;1
NYLSA;2;1
OAULINA;2;1
OBDULIA;2;1
OBELINA;2;1
OCILIA;2;1
ODA;2;1
ODACI;2;1
ODACIR;2;1
ODILE;2;1
ODILZA;2;1
ODISSEIA;2;1
ODIVA;2;1
ODNEIA;2;1
OGENIL;2;1
OKUNI;2;1
OLADIA;2;1
OLARINDA;2;1
OLAVA;2;1
OLERIANA;2;1
OLERINA;2;1
OLGARIDA;2;1
OLIBIA;2;1
OLIDINA;2;1
OLINDIA;2;1
OLINDO;2;1
OLINTINA;2;1
OLISIA;2;1
OLIVEA;2;1
OLIVINIA;2;1
OLIVIO;2;1
OLIZETE;2;1
OLMERINDA;2;1
OMELIA;2;1
OMILIA;2;1
ON+LIA;2;1
ONA;2;1
ONAILDA;2;1
ONECIA;2;1
ONEZINA;2;1
ONFRA;2;1
ONICIA;2;1
ONIVERSINA;2;1
ONOFRE;2;1
ONOFRIA;2;1
ORACELI;2;1
ORACELIA;2;1
ORACIA;2;1
ORACILDA;2;1
ORACY;2;1
ORALDINA;2;1
ORANA;2;1
ORANIDES;2;1
ORAZILIA;2;1
ORCILIA;2;1
ORDALICE;2;1
ORDELIA;2;1
ORESMIDA;2;1
ORESTA;2;1
OREZINA;2;1
ORFIZA;2;1
ORGINA;2;1
ORIENTALINA;2;1
ORIENTINA;2;1
ORIETA;2;1
ORILDA;2;1
ORILDE;2;1
ORINDA;2;1
ORISMIDIA;2;1
ORITA;2;1
ORIVALDINA;2;1
ORLENE;2;1
ORMECINDA;2;1
ORMENSINA;2;1
ORMENZINDA;2;1
ORMESINDA;2;1
ORMIDIA;2;1
ORNELINDA;2;1
OROZELINA;2;1
ORQUISIA;2;1
ORSELINA;2;1
ORTILINA;2;1
ORZELIA;2;1
ORZILIA;2;1
OSANNA;2;1
OSDIVA;2;1
OSETE;2;1
OSINA;2;1
OSITA;2;1
OSMARIA;2;1
OSNILDA;2;1
OSTELINA;2;1
OSTIANA;2;1
OSTILIA;2;1
OSVALDA;2;1
OTÂ¦VIA;2;1
OTALITA;2;1
OTILDES;2;1
OTLIA;2;1
OTTLIA;2;1
OUVIDEA;2;1
OUVIDIA;2;1
OZANIA;2;1
OZANIR;2;1
OZELITA;2;1
OZIANE;2;1
OZIAS;2;1
OZIRES;2;1
PAILINA;2;1
PAIXAO;2;1
PALMERINA;2;1
PALMIR;2;1
PARCILIANA;2;1
PARENKA;2;1
PASCUA;2;1
PASCUINA;2;1
PAULIANA;2;1
PAULICEIA;2;1
PAULINHA;2;1
PAULITA;2;1
PEDRILHA;2;1
PEDROSA;2;1
PELAGIA;2;1
PEPINA;2;1
PERCEDINA;2;1
PERCELIANA;2;1
PERCIONILIA;2;1
PERLA;2;1
PERTILDES;2;1
PERTULINA;2;1
PETRIA;2;1
PETROCINA;2;1
PETRUCIA;2;1
PINA;2;1
PLACIDES;2;1
PLAUTILIA;2;1
POLCINEA;2;1
PORCIANA;2;1
PORCIDONIA;2;1
PORFIRIO;2;1
PORPHIRIA;2;1
POSSIDGNIA;2;1
PRAXEDIA;2;1
PRAZER;2;1
PRECILINA;2;1
PRESELINA;2;1
PREZELINA;2;1
PREZILIANA;2;1
PRICILA;2;1
PROCIDONIA;2;1
PROFETIZA;2;1
PROVIDENCIA;2;1
PULUCENA;2;1
PURESA;2;1
QIUTERIA;2;1
QUILHERMINA;2;1
QUITEIRA;2;1
QUITINA;2;1
RACHELA;2;1
RACHELE;2;1
RAI;2;1
RAILDE;2;1
RAIMNDA;2;1
RAIMUNA;2;1
RAINILDA;2;1
RAINUNDA;2;1
RAIUNDA;2;1
RAKU;2;1
RAMILHA;2;1
RANATA;2;1
RANDINA;2;1
RAPHAELLA;2;1
REASILVA;2;1
REBECCA;2;1
REGIA;2;1
REGIANA;2;1
REILDA;2;1
RELI;2;1
RENALVA;2;1
RENATO;2;1
RENILTA;2;1
RENILZA;2;1
RENOVATA;2;1
RESENDA;2;1
REUZA;2;1
RIDETE;2;1
RIOMAR;2;1
RIQUETA;2;1
RISALINA;2;1
RISOLEICA;2;1
RISOLENE;2;1
RIT;2;1
RIVALDINA;2;1
RIYO;2;1
RIZA;2;1
RIZETE;2;1
RIZOLINA;2;1
RIZOMAR;2;1
ROASALINA;2;1
ROBELINA;2;1
RODOLINA;2;1
ROGACIANA;2;1
ROKU;2;1
ROMI;2;1
ROMIRA;2;1
ROSALDA;2;1
ROSALIN;2;1
ROSALINO;2;1
ROSANIRA;2;1
ROSARINA;2;1
ROSARITA;2;1
ROSELANE;2;1
ROSELIS;2;1
ROSELMA;2;1
ROSEMARE;2;1
ROSEMARIE;2;1
ROSENIL;2;1
ROSENILDE;2;1
ROSENY;2;1
ROSETTA;2;1
ROSIELE;2;1
ROSIENE;2;1
ROSILINA;2;1
ROSIMARA;2;1
ROSIMARI;2;1
ROSIMERY;2;1
ROSIMEYRE;2;1
ROSINALDA;2;1
ROSINALVA;2;1
ROSMARI;2;1
ROSSA;2;1
ROSSANA;2;1
ROSSI;2;1
ROSY;2;1
ROZÂ¦RIA;2;1
ROZALVA;2;1
ROZINEI;2;1
RUBENILDA;2;1
RUTINEIA;2;1
SADIR;2;1
SAI;2;1
SAIDE;2;1
SALADINA;2;1
SALBINA;2;1
SALESIA;2;1
SALU;2;1
SALUIANA;2;1
SALUSTRIANA;2;1
SALVADOR;2;1
SALVANI;2;1
SALVARINA;2;1
SALVIA;2;1
SALVILINA;2;1
SALY;2;1
SANFINA;2;1
SANO;2;1
SANT;2;1
SANTANINA;2;1
SAO;2;1
SARIA;2;1
SATYRA;2;1
SAULA;2;1
SAUTINA;2;1
SAVERIA;2;1
SAVINA;2;1
SAWA;2;1
SAYONARA;2;1
SCHIRLEY;2;1
SEBARTIANA;2;1
SEBASRIANA;2;1
SEBASTIAN;2;1
SEBASTIANO;2;1
SEERINA;2;1
SEGISMUNDA;2;1
SEKI;2;1
SEKINO;2;1
SELERINA;2;1
SELESTINA;2;1
SELIA;2;1
SELIKA;2;1
SELLY;2;1
SELMARA;2;1
SELMI;2;1
SEMIANA;2;1
SEMILIANA;2;1
SENI;2;1
SENORINHA;2;1
SERENA;2;1
SERGILINA;2;1
SERINA;2;1
SERVILIA;2;1
SETIMIA;2;1
SETSUNO;2;1
SETUKO;2;1
SEVARINA;2;1
SEVEINA;2;1
SHEYLA;2;1
SHIGETARO;2;1
SHIGUEKO;2;1
SHIM;2;1
SHIMO;2;1
SHINA;2;1
SIBERIA;2;1
SIDA;2;1
SIDALINA;2;1
SIDALVA;2;1
SIDELCINA;2;1
SIDELINA;2;1
SILEA;2;1
SILMAR;2;1
SILV+RIA;2;1
SILVÂ¦NIA;2;1
SILVANETE;2;1
SILVANYRA;2;1
SILVIO;2;1
SILVIRA;2;1
SIM;2;1
SIMARA;2;1
SIMEANA;2;1
SIMEIA;2;1
SIMILIANA;2;1
SIMIRAMIS;2;1
SIMOA;2;1
SIMONIA;2;1
SIMPLICIO;2;1
SINAIR;2;1
SINDAURA;2;1
SINFRONIA;2;1
SINHANA;2;1
SINTHIA;2;1
SIRLEIA;2;1
SITENITA;2;1
SIVIRINA;2;1
SIZINA;2;1
SIZUE;2;1
SLAVINA;2;1
SOELIA;2;1
SOILA;2;1
SOLIDEIA;2;1
SOLINA;2;1
SOLITA;2;1
SOME;2;1
SONHA;2;1
SOVITA;2;1
STEFANIDA;2;1
STEFANIE;2;1
STELLITA;2;1
STELVINA;2;1
SU;2;1
SUCENA;2;1
SUED;2;1
SUELDA;2;1
SUELENE;2;1
SUENIA;2;1
SUGUI;2;1
SULENE;2;1
SULTANA;2;1
SUMIRA;2;1
SUNTA;2;1
SUPRIANA;2;1
SUSANNA;2;1
SUZANE;2;1
SUZANNA;2;1
SUZIANE;2;1
SUZU;2;1
SUZUKO;2;1
SUZY;2;1
SYBILA;2;1
SYOMARA;2;1
SYRIA;2;1
TACIANE;2;1
TACILA;2;1
TADASHI;2;1
TAE;2;1
TAI;2;1
TAIS;2;1
TAKAKO;2;1
TAKENO;2;1
TAKEO;2;1
TALITHA;2;1
TAMA;2;1
TAN;2;1
TARCIDIA;2;1
TARCINA;2;1
TARCISIA;2;1
TATIELE;2;1
TEI;2;1
TEIKO;2;1
TEKLA;2;1
TELINA;2;1
TEODOLINO;2;1
TEODOZIA;2;1
TEOFANEA;2;1
TEOTINA;2;1
TERASA;2;1
TERAZA;2;1
TERCIANA;2;1
TERENCIA;2;1
TERESE;2;1
TERESIJA;2;1
TERESINA;2;1
TEREZE;2;1
TERGINA;2;1
TERTA;2;1
TERU;2;1
THAISA;2;1
THAISE;2;1
THANIA;2;1
THARCILIA;2;1
THEMIS;2;1
THEODORICA;2;1
THEODOZIA;2;1
THEOFILA;2;1
THERZA;2;1
THERZINHA;2;1
THREZA;2;1
TIBUCIA;2;1
TILDE;2;1
TILMA;2;1
TIMOTIA;2;1
TIO;2;1
TIOLINA;2;1
TIONILIA;2;1
TIYOKO;2;1
TOMASA;2;1
TOMICO;2;1
TONINA;2;1
TORIBIA;2;1
TOSHIE;2;1
TOYOKO;2;1
TRACEMA;2;1
TRAGINA;2;1
TSUE;2;1
TSUGUI;2;1
TSUTA;2;1
TSUYA;2;1
TSUYO;2;1
TUBERDINA;2;1
TURIBIA;2;1
TUYA;2;1
UBIRACI;2;1
ULDA;2;1
ULIANA;2;1
ULRICA;2;1
UMEKO;2;1
UMEYO;2;1
USI;2;1
USULINA;2;1
VADISLAVA;2;1
VAL+RIA;2;1
VALCIR;2;1
VALCY;2;1
VALDECIRA;2;1
VALDELITA;2;1
VALDEMAR;2;1
VALDEMARA;2;1
VALDEMARINA;2;1
VALDENE;2;1
VALDENIA;2;1
VALDENIR;2;1
VALDERES;2;1
VALDERICE;2;1
VALDERLICE;2;1
VALDETI;2;1
VALDILEIDE;2;1
VALDIR;2;1
VALDIRENA;2;1
VALENTINO;2;1
VALERINA;2;1
VALI;2;1
VALMA;2;1
VALMINA;2;1
VALMIR;2;1
VALNEIDE;2;1
VALQUIRA;2;1
VALTA;2;1
VANDECI;2;1
VANDERLEA;2;1
VANDERLICE;2;1
VANDERLUCIA;2;1
VANILSA;2;1
VANINA;2;1
VANY;2;1
VASTIR;2;1
VATALINA;2;1
VAUDETE;2;1
VECENCIA;2;1
VELCI;2;1
VELLINA;2;1
VENÂ¦NCIA;2;1
VENI;2;1
VENOZINA;2;1
VENTINA;2;1
VENUSIA;2;1
VER;2;1
VER+NICA;2;1
VERACI;2;1
VERAILZA;2;1
VERALINA;2;1
VERANICA;2;1
VERCELINA;2;1
VERCI;2;1
VERENICE;2;1
VERGINEA;2;1
VERGULINA;2;1
VERIDIANE;2;1
VERONIKA;2;1
VERTUOSA;2;1
VESPERTINA;2;1
VICANCIA;2;1
VICNCIA;2;1
VICTA;2;1
VIGINIA;2;1
VILA;2;1
VILANIR;2;1
VILARINA;2;1
VILCA;2;1
VILDA;2;1
VILMARA;2;1
VINA;2;1
VINCENCA;2;1
VIOLANTA;2;1
VIOLETE;2;1
VIRGELINA;2;1
VIRGILIANA;2;1
VIRGILINDA;2;1
VIRIGINIA;2;1
VISITACAO;2;1
VITALIA;2;1
VITALMINA;2;1
VITORIO;2;1
VITTA;2;1
VITTORIA;2;1
VIVALDINO;2;1
VIVARDA;2;1
VIVENTINA;2;1
VIVILI;2;1
WADISLAVA;2;1
WAGLIA;2;1
WAGNA;2;1
WAGNELINA;2;1
WAKI;2;1
WALDA;2;1
WALDECY;2;1
WALDEMIR;2;1
WALDENICE;2;1
WALDEREZ;2;1
WALDETH;2;1
WALDICEIA;2;1
WALDOMIRO;2;1
WALKYRIA;2;1
WALMA;2;1
WALNICE;2;1
WALNIR;2;1
WALY;2;1
WANDIRA;2;1
WANESSA;2;1
WANY;2;1
WARDE;2;1
WATY;2;1
WELMA;2;1
WILHELMINA;2;1
WILZA;2;1
XISTA;2;1
YAEKO;2;1
YAI;2;1
YAIKO;2;1
YANA;2;1
YANO;2;1
YASUE;2;1
YLDA;2;1
YOSHINO;2;1
YOSIKO;2;1
YOU;2;1
YURI;2;1
ZAINE;2;1
ZALIA;2;1
ZALMIRA;2;1
ZEDITH;2;1
ZEFA;2;1
ZEFIRA;2;1
ZEFIRINA;2;1
ZEILDA;2;1
ZELAIDE;2;1
ZELEIDE;2;1
ZEMIRA;2;1
ZENAIR;2;1
ZENILHA;2;1
ZENOLIA;2;1
ZENORIA;2;1
ZEZINHA;2;1
ZILINA;2;1
ZIMA;2;1
ZINALDA;2;1
ZINETE;2;1
ZIZINHA;2;1
ZONI;2;1
ZORILDA;2;1
ZOZINA;2;1
ZUELITA;2;1
ZULENA;2;1
ZUMILDA;2;1
AAIDE;1;1
AALEXANDRINA;1;1
AAMRIA;1;1
AAPRECIDA;1;1
AB+LIA;1;1
ABA;1;1
ABAIR;1;1
ABALDINA;1;1
ABARTOURA;1;1
ABCD;1;1
ABDA;1;1
ABDALIA;1;1
ABDET;1;1
ABDIA;1;1
ABDIAS;1;1
ABDIMAR;1;1
ABDISIA;1;1
ABDONA;1;1
ABDONIAS;1;1
ABEGAIR;1;1
ABEHAMIR;1;1
ABELHANA;1;1
ABELICE;1;1
ABELINDA;1;1
ABELIRA;1;1
ABELSAY;1;1
ABELTINA;1;1
ABENIG;1;1
ABENIR;1;1
ABENITA;1;1
ABERCI;1;1
ABERLADA;1;1
ABERTINA;1;1
ABETE;1;1
ABIDEINEIA;1;1
ABIDULA;1;1
ABIENITA;1;1
ABIGALIA;1;1
ABIGIL;1;1
ABILIANE;1;1
ABILIO;1;1
ABILMA;1;1
ABIZAI;1;1
ABM;1;1
ABMA;1;1
ABMAEL;1;1
ABOGAIL;1;1
ABOSINA;1;1
ABR+LIA;1;1
ABRANDINA;1;1
ABROZINA;1;1
ABUNDIA;1;1
ABYRE;1;1
ACABELA;1;1
ACACY;1;1
ACALYPIA;1;1
ACARIA;1;1
ACASIA;1;1
ACAYO;1;1
ACCHANIELA;1;1
ACCIDIA;1;1
ACCULINA;1;1
ACEDELINA;1;1
ACEDILIA;1;1
ACELDE;1;1
ACELER;1;1
ACELI;1;1
ACELIDIA;1;1
ACEMA;1;1
ACENIRE;1;1
ACENTINA;1;1
ACF;1;1
ACHIANE;1;1
ACHILA;1;1
ACIBI;1;1
ACIDEIA;1;1
ACIDIA;1;1
ACIDINA;1;1
ACILE;1;1
ACILEA;1;1
ACIMEIA;1;1
ACINEIDE;1;1
ACIOLI;1;1
ACIOLINA;1;1
ACIREA;1;1
ACIRENE;1;1
ACLAIR;1;1
ACLIORZINA;1;1
ACNOR;1;1
ACRIDIA;1;1
ACRINA;1;1
ACRIVINDA;1;1
ACY;1;1
ACYL;1;1
ACYLA;1;1
ACYLINA;1;1
ACYR;1;1
AD?LIA;1;1
AD#LIA;1;1
ADA+DES;1;1
ADACI;1;1
ADACY;1;1
ADAFINA;1;1
ADAHIR;1;1
ADAI;1;1
ADAIDES;1;1
ADAILA;1;1
ADAILDA;1;1
ADAILDES;1;1
ADAILSA;1;1
ADAILY;1;1
ADAILZA;1;1
ADAIRES;1;1
ADAIULA;1;1
ADAIZA;1;1
ADALAIDE;1;1
ADALBERTINA;1;1
ADALCINDA;1;1
ADALCY;1;1
ADALDISA;1;1
ADALEGA;1;1
ADALGESA;1;1
ADALGIRA;1;1
ADALGISTA;1;1
ADALICA;1;1
ADALICIA;1;1
ADALIVIA;1;1
ADALJANE;1;1
ADALJISA;1;1
ADALOISA;1;1
ADALSIRA;1;1
ADALVINA;1;1
ADALVITA;1;1
ADALZIJA;1;1
ADALZISA;1;1
ADAMAR;1;1
ADAMINA;1;1
ADAMIR;1;1
ADANILSA;1;1
ADANYL;1;1
ADARIBA;1;1
ADARINA;1;1
ADARLETE;1;1
ADAUCLEA;1;1
ADAUGISA;1;1
ADAUTIVA;1;1
ADAVINA;1;1
ADAYR;1;1
ADAZILA;1;1
ADDA;1;1
ADDUQUIA;1;1
ADEBIA;1;1
ADEBORA;1;1
ADECI;1;1
ADECIA;1;1
ADECILDA;1;1
ADECILIA;1;1
ADECINA;1;1
ADECY;1;1
ADEDLIA;1;1
ADEGAIR;1;1
ADEGMAR;1;1
ADEILADE;1;1
ADEILDES;1;1
ADEILTA;1;1
ADEIR;1;1
ADEIRCE;1;1
ADEIRNA;1;1
ADEJANE;1;1
ADEJANICA;1;1
ADEJANIRA;1;1
ADELACI;1;1
ADELADIA;1;1
ADELAID;1;1
ADELAIDEFRANCISC;1;1
ADELAIDES;1;1
ADELALIA;1;1
ADELARDI;1;1
ADELASIA;1;1
ADELASIL;1;1
ADELATRIZ;1;1
ADELAZI;1;1
ADELCIA;1;1
ADELCIDE;1;1
ADELCIRIA;1;1
ADELEA;1;1
ADELEADE;1;1
ADELELMA;1;1
ADELFA;1;1
ADELGISA;1;1
ADELGIZA;1;1
ADELHA;1;1
ADELHEID;1;1
ADELHIDE;1;1
ADELICIANA;1;1
ADELICY;1;1
ADELIDE;1;1
ADELIDES;1;1
ADELIM;1;1
ADELIMA;1;1
ADELINDE;1;1
ADELINDIA;1;1
ADELINQA;1;1
ADELINRDES;1;1
ADELIONA;1;1
ADELIS;1;1
ADELISIA;1;1
ADELITE;1;1
ADELIUDE;1;1
ADELIZ;1;1
ADELIZIA;1;1
ADELJIRA;1;1
ADELLA;1;1
ADELMINDA;1;1
ADELNIRA;1;1
ADELOIDE;1;1
ADELORA;1;1
ADELORDES;1;1
ADELOURDES;1;1
ADELTIZA;1;1
ADELTRUDES;1;1
ADELUINA;1;1
ADELURDES;1;1
ADELVIRA;1;1
ADELVITA;1;1
ADELYR;1;1
ADELZA;1;1
ADEMACI;1;1
ADEMARIA;1;1
ADEME;1;1
ADEMERCI;1;1
ADEMILDA;1;1
ADEMILDES;1;1
ADEMISIA;1;1
ADEMONCELIA;1;1
ADENAIDE;1;1
ADENAJARA;1;1
ADENEIRA;1;1
ADENETA;1;1
ADENEZ;1;1
ADENIA;1;1
ADENIL;1;1
ADENILDA;1;1
ADENILDE;1;1
ADENILDES;1;1
ADENILSA;1;1
ADENILZE;1;1
ADENIRA;1;1
ADENISA;1;1
ADENIUDE;1;1
ADENYR;1;1
ADERALDA;1;1
ADERIDE;1;1
ADERINA;1;1
ADERLAINE;1;1
ADERLINDA;1;1
ADERLISSE;1;1
ADERTIZA;1;1
ADERZINA;1;1
ADESILIA;1;1
ADETINA;1;1
ADEUSA;1;1
ADEUSIANA;1;1
ADEUSITA;1;1
ADEUTA;1;1
ADEUZA;1;1
ADEUZUITA;1;1
ADEVALDINA;1;1
ADEVANETH;1;1
ADEVIDIS;1;1
ADEVITA;1;1
ADEZILDA;1;1
ADGA;1;1
ADGARAD;1;1
ADHALIA;1;1
ADHIDE;1;1
ADIA;1;1
ADIALEDA;1;1
ADIANA;1;1
ADIANE;1;1
ADIAR;1;1
ADIB;1;1
ADIBE;1;1
ADIBI;1;1
ADIDA;1;1
ADIL;1;1
ADILAIR;1;1
ADILCE;1;1
ADILEUZA;1;1
ADILFA;1;1
ADILHA;1;1
ADILIAR;1;1
ADILINDA;1;1
ADILMA;1;1
ADILONA;1;1
ADILSA;1;1
ADILVA;1;1
ADIMEA;1;1
ADINAIDE;1;1
ADINARE;1;1
ADINAURA;1;1
ADINE;1;1
ADINEI;1;1
ADINELA;1;1
ADINERIA;1;1
ADINETE;1;1
ADINIR;1;1
ADINIVAN;1;1
ADIODA;1;1
ADIRLENE;1;1
ADIRNA;1;1
ADIS;1;1
ADITH;1;1
ADIVA;1;1
ADIVAIR;1;1
ADIVANIA;1;1
ADJAIRA;1;1
ADJINA;1;1
ADLEA;1;1
ADLELIA;1;1
ADLER;1;1
ADLGIZA;1;1
ADMANA;1;1
ADMAR;1;1
ADNAIR;1;1
ADNEIA;1;1
ADNELIA;1;1
ADNEUZA;1;1
ADNYR;1;1
ADOCILIA;1;1
ADODESTO;1;1
ADOGAIL;1;1
ADOLFINAMARIA;1;1
ADOLINDA;1;1
ADOLZA;1;1
ADOMIA;1;1
ADOMICIANA;1;1
ADOMILA;1;1
ADONATILA;1;1
ADONI;1;1
ADONIAS;1;1
ADONIDIA;1;1
ADONISIA;1;1
ADORAÂ¦AO;1;1
ADORACI;1;1
ADORACY;1;1
ADORALICE;1;1
ADORAMA;1;1
ADOREINA;1;1
ADORFINA;1;1
ADORICA;1;1
ADORIDE;1;1
ADORINA;1;1
ADORINDA;1;1
ADORINHA;1;1
ADORMINA;1;1
ADOSINA;1;1
ADOTADO;1;1
ADOZINA;1;1
ADQUEL;1;1
ADRA;1;1
ADRALINA;1;1
ADRENALINA;1;1
ADRIAA;1;1
ADRIAN;1;1
ADRIELI;1;1
ADRIELY;1;1
ADRIENE;1;1
ADRILEIA;1;1
ADRINA;1;1
ADRIONA;1;1
ADRYELE;1;1
ADTLIA;1;1
ADUINA;1;1
ADUIZIR;1;1
ADULCE;1;1
ADUTILIA;1;1
ADUVIRGEM;1;1
ADVAITA;1;1
ADVANIRA;1;1
ADVENSURIA;1;1
ADVINHA;1;1
ADWIGES;1;1
ADYR;1;1
AEDO;1;1
AELAINE;1;1
AELENILSA;1;1
AELETE;1;1
AELINA;1;1
AELLIA;1;1
AEMA;1;1
AEORINDA;1;1
AERMELINDA;1;1
AFC;1;1
AFENISIA;1;1
AFFIFE;1;1
AFIF;1;1
AFIFE;1;1
AFIFI;1;1
AFISA;1;1
AFONIJA;1;1
AFONSINO;1;1
AFONSO;1;1
AFRAMARIA;1;1
AFRELLI;1;1
AFRICA;1;1
AFRINHA;1;1
AFRIPINA;1;1
AFRIZIA;1;1
AGACE;1;1
AGADA;1;1
AGAIPINA;1;1
AGALGIZE;1;1
AGALTINA;1;1
AGATTA;1;1
AGDIA;1;1
AGEDINA;1;1
AGEILDES;1;1
AGEILZA;1;1
AGELINA;1;1
AGENATE;1;1
AGENIL;1;1
AGENILDA;1;1
AGENTINA;1;1
AGERDINA;1;1
AGHAIR;1;1
AGHB;1;1
AGI;1;1
AGIDA;1;1
AGILA;1;1
AGINA;1;1
