nome;frequencia;no_casos
BERNABE;2;1
BERNAL;2;1
BERNALDO;2;1
BERNARD;2;1
BERNARDETTE;2;1
BERNERDINA;2;1
BERNINI;2;1
BERTANHA;2;1
BERTAZZI;2;1
BERTELI;2;1
BERTHA;2;1
BERTIN;2;1
BERTOLUCI;2;1
BERTONHA;2;1
BERTOZZI;2;1
BERTUOL;2;1
BETIM;2;1
BETINA;2;1
BETTY;2;1
BEVILACQUA;2;1
BEZERRO;2;1
BEZZERA;2;1
BIANA;2;1
BIANCHINE;2;1
BIANCONI;2;1
BIASI;2;1
BIASOLI;2;1
BIASON;2;1
BIASOTTO;2;1
BIATA;2;1
BIAZATI;2;1
BIAZOTO;2;1
BIAZZI;2;1
BILLER;2;1
BIM;2;1
BINDELATI;2;1
BINI;2;1
BIRAL;2;1
BISCA;2;1
BISERRA;2;1
BISSO;2;1
BITARAES;2;1
BIZA;2;1
BLAINE;2;1
BLASCO;2;1
BLASI;2;1
BLASQUES;2;1
BLONDINA;2;1
BOBATO;2;1
BOCCI;2;1
BOEING;2;1
BOGADO;2;1
BOGES;2;1
BOIANI;2;1
BOLDRINI;2;1
BOLINA;2;1
BOLIVAR;2;1
BOLZAM;2;1
BOMBARDI;2;1
BOMBONATI;2;1
BONACI;2;1
BONADIO;2;1
BONAFE;2;1
BONASSI;2;1
BONELLI;2;1
BONER;2;1
BONETI;2;1
BONFA;2;1
BONFIOLI;2;1
BONILLA;2;1
BONIN;2;1
BONINI;2;1
BONONI;2;1
BONORA;2;1
BONOTTO;2;1
BORGHI;2;1
BORIN;2;1
BORJES;2;1
BORRALHO;2;1
BORREGO;2;1
BORSARI;2;1
BORTOLOTI;2;1
BORTOTTI;2;1
BOSA;2;1
BOSCHETTI;2;1
BOSCO;2;1
BOSSI;2;1
BOSSO;2;1
BOUCAS;2;1
BR+GIDA;2;1
BRABO;2;1
BRADAO;2;1
BRAGANTE;2;1
BRAGUIM;2;1
BRANCALHAO;2;1
BRANDT;2;1
BRANQUINHA;2;1
BRASILIANO;2;1
BRASILICIA;2;1
BRAUN;2;1
BRAVIM;2;1
BRAZIL;2;1
BREDER;2;1
BREJAO;2;1
BREMER;2;1
BRENGISQUE;2;1
BRENNER;2;1
BRIANEZ;2;1
BRIDA;2;1
BRIGADEIRO;2;1
BRIGHENTE;2;1
BRILHANTINA;2;1
BRITT;2;1
BRIZA;2;1
BROCAL;2;1
BROCANELLI;2;1
BROCO;2;1
BRODT;2;1
BROGGIO;2;1
BROTO;2;1
BRUDER;2;1
BRUN;2;1
BRUNELLI;2;1
BRUNETTI;2;1
BRUNHARO;2;1
BRUNI;2;1
BRUNORO;2;1
BRUSTOLIM;2;1
BUGADO;2;1
BULK;2;1
BULLA;2;1
BUONO;2;1
BURGOS;2;1
BURINI;2;1
BURITI;2;1
BUSO;2;1
BUSQUIM;2;1
BUZINARI;2;1
CA;2;1
CABAL;2;1
CABELLO;2;1
CACAO;2;1
CACHO;2;1
CACHOEIRA;2;1
CACULA;2;1
CADENGUE;2;1
CAERANO;2;1
CALABREZ;2;1
CALAZAN;2;1
CALCADO;2;1
CALDA;2;1
CALIENTE;2;1
CALIL;2;1
CALIXTRA;2;1
CALIXTRO;2;1
CALLADO;2;1
CALLI;2;1
CALMONA;2;1
CALOGERA;2;1
CALRA;2;1
CAMATARI;2;1
CAMBRAIA;2;1
CAMILIA;2;1
CAMOS;2;1
CAMPARATTI;2;1
CAMPI;2;1
CAMPINAS;2;1
CAMPINHO;2;1
CAMPIONE;2;1
CAMPOI;2;1
CAMPOLIM;2;1
CAMPUS;2;1
CANA;2;1
CANABRAVA;2;1
CANANEA;2;1
CANANEIA;2;1
CANCADO;2;1
CANDIDADE;2;1
CANDINHA;2;1
CANEDO;2;1
CANELA;2;1
CANHOS;2;1
CANOSA;2;1
CANTIDIA;2;1
CANTUARIO;2;1
CAPARRO;2;1
CAPELARI;2;1
CAPPA;2;1
CAPPELLANO;2;1
CAPRA;2;1
CAPRINI;2;1
CAPRIOLI;2;1
CAPUA;2;1
CAPUCHO;2;1
CAPUZZO;2;1
CARACA;2;1
CARAPINA;2;1
CARARO;2;1
CARBAJO;2;1
CARBO;2;1
CARDEIRO;2;1
CARDENUTO;2;1
CARDIA;2;1
CARIA;2;1
CARIBE;2;1
CARIUS;2;1
CARLETE;2;1
CARLETTI;2;1
CARLINI;2;1
CARLINO;2;1
CARLITA;2;1
CARMELLO;2;1
CARMIM;2;1
CARMINO;2;1
CARNELOS;2;1
CARNO;2;1
CAROL;2;1
CARRARO;2;1
CARRICO;2;1
CARRIL;2;1
CARROQUEL;2;1
CARTOLA;2;1
CARVAHLO;2;1
CARVAJAL;2;1
CARVALHAIS;2;1
CARVALHAL;2;1
CARVALHEIRO;2;1
CASANOVA;2;1
CASARIN;2;1
CASCALHO;2;1
CASERTA;2;1
CASO;2;1
CASSALHO;2;1
CASSEB;2;1
CASSETA;2;1
CASSIANE;2;1
CASSIO;2;1
CASSIOTI;2;1
CASTAO;2;1
CASTELHANO;2;1
CASTORINO;2;1
CATALDI;2;1
CATANI;2;1
CATAO;2;1
CATIA;2;1
CATTA;2;1
CATTO;2;1
CATURANI;2;1
CAVALERO;2;1
CAVALHEIRA;2;1
CAVALI;2;1
CAVALINI;2;1
CAVALLIERI;2;1
CAVASSAN;2;1
CAVILHA;2;1
CAZARINE;2;1
CAZITA;2;1
CAZUZA;2;1
CEC;2;1
CECÃ–LIA;2;1
CECON;2;1
CECUNDINA;2;1
CEDA;2;1
CELECINA;2;1
CELERINO;2;1
CELESTRINA;2;1
CELITA;2;1
CELLES;2;1
CELLI;2;1
CELUTA;2;1
CENI;2;1
CERVANTES;2;1
CERZINA;2;1
CESÂ¦RIO;2;1
CESARIANA;2;1
CESARINO;2;1
CESCHIN;2;1
CESCO;2;1
CESPEDES;2;1
CESTARI;2;1
CETANA;2;1
CEZÂ¦RIA;2;1
CHAAR;2;1
CHAHINE;2;1
CHALES;2;1
CHARAO;2;1
CHARLES;2;1
CHAVASCO;2;1
CHAVIER;2;1
CHERENTINI;2;1
CHERMONT;2;1
CHERUBINA;2;1
CHIARADIA;2;1
CHIARELLI;2;1
CHIAVELLI;2;1
CHIAVONE;2;1
CHICO;2;1
CHINELATTO;2;1
CHIOCCA;2;1
CHIQUITO;2;1
CHISPINIANA;2;1
CHISTINA;2;1
CHRISPIM;2;1
CICARINO;2;1
CID;2;1
CIDALIA;2;1
CIDRAL;2;1
CIETO;2;1
CILIANO;2;1
CINCEICAO;2;1
CINQUE;2;1
CINTIA;2;1
CIOFFI;2;1
CIRCUNCISAO;2;1
CIRENE;2;1
CIRILIA;2;1
CISCA;2;1
CITO;2;1
CLA;2;1
CLARIANA;2;1
CLARISSE;2;1
CLATDIA;2;1
CLAUCIA;2;1
CLAUDECI;2;1
CLAUDIANO;2;1
CLAUDIONOR;2;1
CLEOMAR;2;1
CLEUDE;2;1
CLIMACO;2;1
CLODOMIRA;2;1
CLOVES;2;1
CO;2;1
COCA;2;1
COCEICAO;2;1
COCNEICAO;2;1
COGO;2;1
COHEN;2;1
COINCEICAO;2;1
COKA;2;1
COLEHO;2;1
COLETI;2;1
COLI;2;1
COLIM;2;1
COLIN;2;1
COLINA;2;1
COLLA;2;1
COLLACO;2;1
COLLARES;2;1
COLLI;2;1
COLLIS;2;1
COLTRO;2;1
COMIN;2;1
CONCE;2;1
CONCEÂ¦AO;2;1
CONCEIÂ¦O;2;1
CONCEIAAO;2;1
CONCEIC;2;1
CONCEICA;2;1
CONCEICAP;2;1
CONCEITAO;2;1
CONCICAO;2;1
CONCILIA;2;1
CONEGLIAN;2;1
CONSENTINO;2;1
CONSONI;2;1
CONSTACIA;2;1
CONSTANT;2;1
CONSULO;2;1
CONTESINI;2;1
CONTINI;2;1
CONTRERA;2;1
CONTRO;2;1
CORAS;2;1
CORAZZA;2;1
CORDINA;2;1
CORDOBA;2;1
CORDOVIL;2;1
CORINTA;2;1
CORRES;2;1
CORSO;2;1
CORT;2;1
CORTAT;2;1
CORTINA;2;1
CORVALAN;2;1
COSNTANTE;2;1
COSRA;2;1
COSSO;2;1
COSTANCIA;2;1
COSTI;2;1
COSTOLA;2;1
COUGO;2;1
COVOLAN;2;1
COVOS;2;1
COZENDEY;2;1
CREMA;2;1
CREMONESI;2;1
CRESCENTE;2;1
CRIPPA;2;1
CRIS;2;1
CRISOSTIMO;2;1
CRISPIANA;2;1
CRISPINO;2;1
CRISTALINA;2;1
CRISTIANA;2;1
CRISTIANINI;2;1
CRISTINO;2;1
CRISTOVAN;2;1
CRIVELARI;2;1
CRSITINA;2;1
CRUS;2;1
CUBERO;2;1
CUESTA;2;1
CUNEGUNDES;2;1
CYPRIANA;2;1
CYRILLO;2;1
DABADIA;2;1
DACI;2;1
DACOME;2;1
DACONCEICAO;2;1
DADA;2;1
DAIANE;2;1
DALIRIA;2;1
DALMA;2;1
DAMÂ¦ZIA;2;1
DAMACENA;2;1
DAMAZIA;2;1
DAMIANE;2;1
DAMICO;2;1
DAMY;2;1
DANELAO;2;1
DANELLI;2;1
DANEZZI;2;1
DANIELE;2;1
DANIELI;2;1
DANILA;2;1
DANTA;2;1
DANTE;2;1
DANTES;2;1
DAO;2;1
DAQUINO;2;1
DARCILIA;2;1
DAREZZO;2;1
DARLI;2;1
DAROS;2;1
DAROSSI;2;1
DASILVA;2;1
DATIVA;2;1
DATOLI;2;1
DAURA;2;1
DAVOLI;2;1
DCE;2;1
DEABREU;2;1
DEGLI;2;1
DEILDE;2;1
DEITOS;2;1
DELCI;2;1
DELFIN;2;1
DELIBERALI;2;1
DELICE;2;1
DELMA;2;1
DELMOND;2;1
DELPHIM;2;1
DELPHINE;2;1
DELTA;2;1
DELZUITE;2;1
DEM;2;1
DEMARCHI;2;1
DEMETRIA;2;1
DEN;2;1
DENARDI;2;1
DENIZE;2;1
DEOCLECIA;2;1
DEOCLECIANA;2;1
DEOLINDIA;2;1
DEONITA;2;1
DEPIERI;2;1
DER;2;1
DERCI;2;1
DERSULINA;2;1
DESIDERIA;2;1
DEUZINHA;2;1
DEVERAS;2;1
DEZORZI;2;1
DHEIN;2;1
DIAMANTINO;2;1
DIDA;2;1
DIDIER;2;1
DIDOMENICO;2;1
DIEL;2;1
DILENE;2;1
DILL;2;1
DILOURDES;2;1
DILVA;2;1
DIMA;2;1
DINAH;2;1
DINO;2;1
DIONETE;2;1
DIOS;2;1
DNARC;2;1
DOAS;2;1
DOCA;2;1
DOCCA;2;1
DOCELINA;2;1
DOCUSSE;2;1
DOIN;2;1
DOLA;2;1
DOLCI;2;1
DOMARIA;2;1
DOMICIA;2;1
DOMIENSE;2;1
DOMINGES;2;1
DOMINICE;2;1
DOMINICI;2;1
DONADON;2;1
DONANCIA;2;1
DONARA;2;1
DONEGA;2;1
DONISIA;2;1
DONOLA;2;1
DOP;2;1
DORACINA;2;1
DORACY;2;1
DORERS;2;1
DORETTO;2;1
DORIGO;2;1
DORIGON;2;1
DORINHA;2;1
DORVINA;2;1
DOSA;2;1
DOSSANTOS;2;1
DOTA;2;1
DOTTI;2;1
DOUGLAS;2;1
DP;2;1
DPS;2;1
DRASCELES;2;1
DRESCH;2;1
DRESSLER;2;1
DSA;2;1
DSE;2;1
DSOS;2;1
DUBOIS;2;1
DUCARMO;2;1
DUDU;2;1
DULCINEA;2;1
DUMAS;2;1
DUMONT;2;1
DUNDA;2;1
DUQUESA;2;1
DURANGE;2;1
DURANS;2;1
DURANTE;2;1
DURIGHETTO;2;1
DURO;2;1
DURVAL;2;1
DUVIRGEM;2;1
ECHEVERRIA;2;1
ED;2;1
EDELVITA;2;1
EDILA;2;1
EDIMAR;2;1
EDIVIGES;2;1
EDIVINA;2;1
EDIVIRGENS;2;1
EDLOURDES;2;1
EDNEIDE;2;1
EDNIR;2;1
EDUVIGES;2;1
EDVIGES;2;1
EDWIRGENS;2;1
EFIGENIO;2;1
EGLANTINA;2;1
EGLE;2;1
EISLER;2;1
ELAINA;2;1
ELANE;2;1
ELEM;2;1
ELENI;2;1
ELEOTERO;2;1
ELER;2;1
ELETO;2;1
ELEUZA;2;1
ELICE;2;1
ELIONETE;2;1
ELIOTERIA;2;1
ELISETH;2;1
ELIZALDI;2;1
ELIZARIA;2;1
ELIZENA;2;1
ELLEN;2;1
ELLER;2;1
ELODIA;2;1
ELYDIA;2;1
EMERICH;2;1
EMILY;2;1
ENAURA;2;1
ENCARNACÂ¦O;2;1
ENEDITA;2;1
ENEIDE;2;1
ENESTINA;2;1
ENGELICA;2;1
ENILDA;2;1
ENILIA;2;1
EPAMINONDAS;2;1
EPONINA;2;1
ERASMO;2;1
ERBENE;2;1
ERCI;2;1
ERENITA;2;1
ERI;2;1
ERICHSEN;2;1
ERIKA;2;1
ERMENEGILDA;2;1
ERMILIA;2;1
ERMIRA;2;1
ERONI;2;1
EROTIDES;2;1
EROTILDE;2;1
ESCAMILLA;2;1
ESCOLANO;2;1
ESCOLASTICO;2;1
ESIDORA;2;1
ESMELINA;2;1
ESMERALDINO;2;1
ESMERITA;2;1
ESPANHOLA;2;1
ESPECIOSA;2;1
ESPEDITA;2;1
ESPEIRITO;2;1
ESPELHO;2;1
ESPERANA;2;1
ESPERTINA;2;1
ESPINDULA;2;1
ESPINOZA;2;1
ESPOSTI;2;1
ESTACIANA;2;1
ESTAEL;2;1
ESTEFANO;2;1
ESTEL;2;1
ESTERLINA;2;1
ESTEVA;2;1
ESTRELINA;2;1
ESTRELLA;2;1
ETELUINA;2;1
ETILIA;2;1
EUDACIA;2;1
EUFLAUSINA;2;1
EUFLAUZINA;2;1
EUFRÂ¦SIA;2;1
EUGRACIA;2;1
EULADIA;2;1
EULAMPIA;2;1
EUPHEMIA;2;1
EUPHRASIA;2;1
EURICO;2;1
EURIDICE;2;1
EUSTAQUIA;2;1
EUZELIA;2;1
EUZI;2;1
EVAGELISTA;2;1
EVANGELICA;2;1
EVELIN;2;1
EVELINA;2;1
EVENGELISTA;2;1
EXALTINA;2;1
EXCELSA;2;1
EZIDIO;2;1
FABBRIS;2;1
FABELO;2;1
FABRINI;2;1
FABRO;2;1
FACCINI;2;1
FACCIO;2;1
FACIOLO;2;1
FACIROLLI;2;1
FAIA;2;1
FAIM;2;1
FAJARDO;2;1
FALANGA;2;1
FALCHI;2;1
FALECIDO;2;1
FALTZ;2;1
FALVO;2;1
FANTACINI;2;1
FANTINATO;2;1
FARNESI;2;1
FARO;2;1
FARTO;2;1
FASSI;2;1
FATTORE;2;1
FAUSTINONI;2;1
FAUSTULINA;2;1
FAUTINO;2;1
FAVARI;2;1
FAVARIN;2;1
FAVERAO;2;1
FAVILA;2;1
FAVORITA;2;1
FAYAD;2;1
FAZIO;2;1
FÂµTIMA;2;1
FEDELIS;2;1
FEL;2;1
FELICISSIMA;2;1
FELIPPA;2;1
FELIZAR;2;1
FELTRIM;2;1
FELTRIN;2;1
FENRANDES;2;1
FEOLA;2;1
FER;2;1
FERIOTTI;2;1
FERMAN;2;1
FERNADINA;2;1
FERNADNES;2;1
FERRAI;2;1
FERRAREZI;2;1
FERRES;2;1
FERRETI;2;1
FERRETTI;2;1
FESSEL;2;1
FIBRA;2;1
FIDELIA;2;1
FIDELIX;2;1
FIDELLIS;2;1
FIGUEIRAS;2;1
FILANDRO;2;1
FILARDI;2;1
FILIPA;2;1
FILIPE;2;1
FILIPIN;2;1
FILIPPINI;2;1
FILO;2;1
FILOMENO;2;1
FINATO;2;1
FINOTTI;2;1
FIORENTINA;2;1
FIORENTINO;2;1
FIORETTI;2;1
FISCHER;2;1
FLAUSINO;2;1
FLAVINA;2;1
FLEMING;2;1
FLEXA;2;1
FLORACI;2;1
FLORAO;2;1
FLORECA;2;1
FLORENDA;2;1
FLORESTA;2;1
FLORIAN;2;1
FLORICENA;2;1
FLOZI;2;1
FOI;2;1
FOLTRAM;2;1
FOLTRAN;2;1
FONTEBASSO;2;1
FONTELA;2;1
FONTENELLE;2;1
FONTINELE;2;1
FONTOLAN;2;1
FORATO;2;1
FORESTO;2;1
FORMIS;2;1
FORMOSO;2;1
FORNER;2;1
FORTIN;2;1
FOS;2;1
FOSNECA;2;1
FOSSA;2;1
FRACISCA;2;1
FRACISCO;2;1
FRAGNAN;2;1
FRAGOZO;2;1
FRAILE;2;1
FRANCESCA;2;1
FRANCESCHINI;2;1
FRANCI;2;1
FRANCIELE;2;1
FRANCILIA;2;1
FRANCINEIDE;2;1
FRANCINETH;2;1
FRANCIS;2;1
FRANCISACA;2;1
FRANCISCHINELLI;2;1
FRANCISCHINI;2;1
FRANCISCON;2;1
FRANCISO;2;1
FRANCSCA;2;1
FRANK;2;1
FRANKLIM;2;1
FRANZINI;2;1
FRANZOLINI;2;1
FRATIN;2;1
FRAUSINA;2;1
FRENEDA;2;1
FRIDA;2;1
FRITZEN;2;1
FROIS;2;1
FRUCTUOSO;2;1
FUCKS;2;1
FULGENCIA;2;1
FULLI;2;1
FURLAM;2;1
FURTUNATO;2;1
GABARDO;2;1
GABOARDI;2;1
GACHET;2;1
GACHIDO;2;1
GALBIATE;2;1
GALDI;2;1
GALDIANO;2;1
GALERA;2;1
GALERANI;2;1
GALETTI;2;1
GALHARDI;2;1
GALIA;2;1
GALLUCCI;2;1
GALONE;2;1
GAMARRA;2;1
GAMELEIRA;2;1
GANA;2;1
GANDIN;2;1
GANDINA;2;1
GARUTTI;2;1
GASPARETO;2;1
GASPARI;2;1
GASPARINE;2;1
GASPAROTTO;2;1
GASQUES;2;1
GASTÂ¦O;2;1
GATO;2;1
GATTO;2;1
GAUD;2;1
GAUDENCIA;2;1
GAUDENCIO;2;1
GAUDINA;2;1
GAVIAO;2;1
GAVIOLI;2;1
GAZETO;2;1
GEBARA;2;1
GECI;2;1
GELTRUDES;2;1
GEMAQUE;2;1
GENICI;2;1
GENOEFA;2;1
GENOVINA;2;1
GENTILE;2;1
GEORG;2;1
GERA;2;1
GERARDO;2;1
GERGINA;2;1
GERMINO;2;1
GERONCIO;2;1
GERSON;2;1
GERTURDES;2;1
GERVASIA;2;1
GERVAZIO;2;1
GESTEIRA;2;1
GESTRUDES;2;1
GESUINO;2;1
GETRUDES;2;1
GIACOMELLI;2;1
GIACOMET;2;1
GIACOMO;2;1
GIANELLI;2;1
GIBEIRA;2;1
GIBIN;2;1
GIDIA;2;1
GIGANTE;2;1
GILMA;2;1
GIMENO;2;1
GINEZ;2;1
GINO;2;1
GIORGETTI;2;1
GIORGI;2;1
GIOVANA;2;1
GIRÂ¦O;2;1
GIRARDI;2;1
GIRON;2;1
GISELA;2;1
GISELIA;2;1
GIUSEPPINA;2;1
GIUSTI;2;1
GIVANILDA;2;1
GIZELIA;2;1
GLADIS;2;1
GLAUCERINA;2;1
GLORINA;2;1
GLORINHA;2;1
GOBI;2;1
GOBIRA;2;1
GOBO;2;1
GOCH;2;1
GOEBEL;2;1
GOLDBLUM;2;1
GOLDINHO;2;1
GOLDNER;2;1
GOLDONI;2;1
GOMERCINDA;2;1
GON?ALO;2;1
GONÂ¦ALINA;2;1
GONCALES;2;1
GONCLAVES;2;1
GONDINHO;2;1
GONGALVES;2;1
GORDILHO;2;1
GORDINHO;2;1
GORSIOLI;2;1
GOTARDO;2;1
GOTTSFRITZ;2;1
GOULARTE;2;1
GOUV;2;1
GOVEA;2;1
GOZZO;2;1
GRA#AS;2;1
GRACE;2;1
GRACIELE;2;1
GRACIELLE;2;1
GRACILIA;2;1
GRANDI;2;1
GRANDO;2;1
GRANER;2;1
GRANJEIRO;2;1
GRASSESCHI;2;1
GRASSMANN;2;1
GRAZIA;2;1
GRAZIANO;2;1
GRAZIELE;2;1
GRAZZI;2;1
GRECCHI;2;1
GRECHI;2;1
GREGIO;2;1
GREICE;2;1
GRESPAN;2;1
GRIJO;2;1
GROSSE;2;1
GRUTH;2;1
GUABIRABA;2;1
GUAJARINA;2;1
GUALTERINA;2;1
GUANAES;2;1
GUARDA;2;1
GUARDINA;2;1
GUARIENTO;2;1
GUARNIERI;2;1
GUEIROS;2;1
GUELERE;2;1
GUERINA;2;1
GUERINI;2;1
GUEVARA;2;1
GUI;2;1
GUIDI;2;1
GUIDINI;2;1
GUIDO;2;1
GUILHERMAO;2;1
GUIMARO;2;1
GUIRAO;2;1
GULART;2;1
GULARTE;2;1
GUMERCINDO;2;1
GUMIERO;2;1
GUO;2;1
HABER;2;1
HAMES;2;1
HASS;2;1
HEDWIG;2;1
HELANA;2;1
HELENO;2;1
HELGA;2;1
HEMETERIA;2;1
HENRIETTE;2;1
HEREDIA;2;1
HERMANN;2;1
HERMINDA;2;1
HERMIRA;2;1
HESS;2;1
HIGINIA;2;1
HILZA;2;1
HINTZ;2;1
HIPALITA;2;1
HOFF;2;1
HOFFMAN;2;1
HOFMANN;2;1
HOMEM;2;1
HOMERO;2;1
HONORA;2;1
HORIZONTINA;2;1
HUMBERTO;2;1
HUMILDES;2;1
IA;2;1
IANE;2;1
IANELES;2;1
IANI;2;1
IANNI;2;1
IBANHEZ;2;1
IBILINA;2;1
IDALGO;2;1
IDELZUITE;2;1
IGINA;2;1
IGNÂ¦CIO;2;1
IGNOCENCIA;2;1
IHA;2;1
ILCE;2;1
ILDEFONSO;2;1
IMBELINA;2;1
IMPERIAL;2;1
IMPERIO;2;1
INFANCIA;2;1
INFANTI;2;1
INFORMADO;2;1
INHAN;2;1
INNOCENCIA;2;1
INNOCENCIO;2;1
INOCENTE;2;1
INOSCENCIA;2;1
INVENCÂ¦O;2;1
IONETE;2;1
IORIO;2;1
IPOLITO;2;1
IRA;2;1
IRACILDA;2;1
IRANI;2;1
IRANY;2;1
IRMER;2;1
IRMGARD;2;1
ISAAC;2;1
ISALENE;2;1
ISALTA;2;1
ISIDRO;2;1
ISLABAO;2;1
ISMERA;2;1
ISSA;2;1
IVANA;2;1
IVANDI;2;1
IVANE;2;1
IVANIRA;2;1
IVANIZE;2;1
IVANOSKI;2;1
IVONI;2;1
IZABELA;2;1
IZABELE;2;1
IZAC;2;1
IZADORA;2;1
IZAIRA;2;1
IZALDA;2;1
IZAULINA;2;1
IZIDRA;2;1
IZOLDINA;2;1
IZORDINA;2;1
IZZO;2;1
JACAO;2;1
JACI;2;1
JACOMINA;2;1
JACOMO;2;1
JAGER;2;1
JAILMA;2;1
JAIME;2;1
JALES;2;1
JAMBO;2;1
JANA;2;1
JANINA;2;1
JANUZZI;2;1
JAOQUINA;2;1
JAPONESA;2;1
JARDINS;2;1
JARMELINA;2;1
JARMELINDA;2;1
JAYME;2;1
JEAN;2;1
JENDIROBA;2;1
JENOVEVA;2;1
JENSEN;2;1
JENUARIA;2;1
JENVINA;2;1
JER+NIMO;2;1
JERGNIMO;2;1
JESSICA;2;1
JESUINO;2;1
JESUITA;2;1
JEZUINA;2;1
JJOSE;2;1
JOANO;2;1
JOAQUINQ;2;1
JOCELIA;2;1
JOE;2;1
JOHNSON;2;1
JONES;2;1
JOPSE;2;1
JORCELINA;2;1
JORDINA;2;1
JOSEFINE;2;1
JOVELINO;2;1
JOVENTINO;2;1
JUAQUINA;2;1
JUBILATO;2;1
JUCILENE;2;1
JUCINA;2;1
JULIÂ¦O;2;1
JULIANE;2;1
JUNCO;2;1
JURANDIR;2;1
JURITI;2;1
JUSTEN;2;1
JUSTI;2;1
JUSTIANO;2;1
JUSTINE;2;1
JUV;2;1
JUVELINO;2;1
JUVENTINO;2;1
JUVERSINA;2;1
KAIZER;2;1
KALIL;2;1
KAMMER;2;1
KAREN;2;1
KELLER;2;1
KISNER;2;1
KLAYN;2;1
KLUG;2;1
KNOP;2;1
KNUPP;2;1
KOCH;2;1
KOETZ;2;1
KOSEKI;2;1
KOVALSKI;2;1
KOWALSKI;2;1
KRAMER;2;1
KUBIAK;2;1
KUBOTA;2;1
KUHL;2;1
L+DIA;2;1
LABRES;2;1
LACI;2;1
LADOINA;2;1
LAGUNA;2;1
LAIR;2;1
LAJA;2;1
LALLI;2;1
LAMA;2;1
LAMAS;2;1
LAMBERT;2;1
LAMEIDA;2;1
LAMOS;2;1
LAMOUNIER;2;1
LANDELINA;2;1
LANDIM;2;1
LANGNER;2;1
LANZA;2;1
LANZARINI;2;1
LARANJO;2;1
LARQUEZA;2;1
LASALETE;2;1
LASS;2;1
LATA;2;1
LATARULO;2;1
LATIF;2;1
LAUDEMIRA;2;1
LAUDINO;2;1
LAUR;2;1
LAURETT;2;1
LAURI;2;1
LAURINO;2;1
LAURITA;2;1
LAVECCHIA;2;1
LAVIGNE;2;1
LAVINIA;2;1
LAVIOLA;2;1
LAWAL;2;1
LAZA;2;1
LAZARINA;2;1
LEÂ¦O;2;1
LEANO;2;1
LEDI;2;1
LEDO;2;1
LEFFER;2;1
LEIRAS;2;1
LEIRIA;2;1
LEITA;2;1
LEITZKE;2;1
LEIVAS;2;1
LELLO;2;1
LELPOLDINO;2;1
LENTE;2;1
LENTZ;2;1
LENZI;2;1
LEO;2;1
LEODINA;2;1
LEOMAR;2;1
LEOMIL;2;1
LEONCIA;2;1
LEONIRA;2;1
LEONIZA;2;1
LEOSINA;2;1
LERIANA;2;1
LESCANO;2;1
LESSI;2;1
LETICE;2;1
LEUCI;2;1
LEUZI;2;1
LEVADA;2;1
LEVINDA;2;1
LEVIS;2;1
LI;2;1
LIANA;2;1
LIANDA;2;1
LIBÂ¦NIA;2;1
LIBANIO;2;1
LIBERA;2;1
LIBERACI;2;1
LIBERALI;2;1
LIBERATINA;2;1
LIBERINO;2;1
LIBERO;2;1
LIBERTINA;2;1
LIBIA;2;1
LIBORIA;2;1
LICIARDI;2;1
LICINDA;2;1
LIDIANE;2;1
LIETE;2;1
LILI;2;1
LILIANA;2;1
LILIANE;2;1
LINARES;2;1
LINDETE;2;1
LINDOLFO;2;1
LIRES;2;1
LISARDO;2;1
LISETE;2;1
LISIA;2;1
LISTER;2;1
LITA;2;1
LIU;2;1
LIVEIRA;2;1
LOCATELLI;2;1
LOMBELLO;2;1
LONGATTI;2;1
LOPERA;2;1
LORCA;2;1
LOREIRO;2;1
LORENÂ¦O;2;1
LORENTE;2;1
LORENTINO;2;1
LORENZ;2;1
LORENZI;2;1
LORENZINI;2;1
LORENZONI;2;1
LORETA;2;1
LORIS;2;1
LORO;2;1
LORUDES;2;1
LOSI;2;1
LOSS;2;1
LOTTI;2;1
LOUDERS;2;1
LOUDRES;2;1
LOUIRDES;2;1
LOUISE;2;1
LOUREDES;2;1
LOUREDO;2;1
LOUREN#O;2;1
LOURENCON;2;1
LOURO;2;1
LOUSADO;2;1
LOUZEIRO;2;1
LOVO;2;1
LUCATO;2;1
LUCCI;2;1
LUCHIARI;2;1
LUCICLEIDE;2;1
LUCIDIA;2;1
LUDIVINA;2;1
LUERSEN;2;1
LUIZIA;2;1
LULA;2;1
LUMERTZ;2;1
LUMINATA;2;1
LUNARDI;2;1
LUPICINA;2;1
LUPPO;2;1
LURDE;2;1
LUSSANI;2;1
LUTE;2;1
LUTES;2;1
LUZANIR;2;1
LUZIZ;2;1
LVES;2;1
MACARIA;2;1
MACARINI;2;1
MACIA;2;1
MACIOTTI;2;1
MACULADA;2;1
MACULINA;2;1
MADALENO;2;1
MADALINA;2;1
MADEIROS;2;1
MADELENA;2;1
MAEIA;2;1
MAFFEI;2;1
MAGADALENA;2;1
MAGALY;2;1
MAGDALINA;2;1
MAGINA;2;1
MAGNORIA;2;1
MAGNUS;2;1
MAGON;2;1
MAI;2;1
MAIOLINO;2;1
MALAGUTH;2;1
MALAGUTTI;2;1
MALAVASI;2;1
MALAVOTA;2;1
MALCHER;2;1
MALOSTI;2;1
MALVA;2;1
MALVAR;2;1
MALVEZI;2;1
MANARA;2;1
MANCA;2;1
MANCIO;2;1
MANCUSO;2;1
MANDES;2;1
MANDUCA;2;1
MANETTI;2;1
