nome;frequencia;no_casos
KREISIG;2;1
KRENKE;2;1
KREPSKY;2;1
KRETSCHMER;2;1
KREUTZFELD;2;1
KRICOSKI;2;1
KRISCHANSKI;2;1
KRONEMBERG;2;1
KRUEGER;2;1
KRUL;2;1
KUAN;2;1
KUBA;2;1
KUBIAK;2;1
KUBOTA;2;1
KUDRIK;2;1
KUHNE;2;1
KUHNEN;2;1
KULKA;2;1
KULLER;2;1
KUMAGAI;2;1
KUNSTMANN;2;1
KURIHARA;2;1
KURKDJIAN;2;1
KURODA;2;1
KUROKAWA;2;1
KUROKI;2;1
KUROSU;2;1
KURTH;2;1
KUSS;2;1
KUWAHARA;2;1
KWIATKOWSKI;2;1
KYOMEN;2;1
LACAVA;2;1
LACOMBE;2;1
LAGUARDIA;2;1
LAHOS;2;1
LAITER;2;1
LAJE;2;1
LAMEIDA;2;1
LAMEIRAO;2;1
LAMEIRAS;2;1
LAMEZI;2;1
LAMIN;2;1
LAMONICA;2;1
LAMOUNIER;2;1
LAMPUGNANI;2;1
LAN;2;1
LANCA;2;1
LANCAO;2;1
LANDA;2;1
LANDO;2;1
LANGAMI;2;1
LANZARIN;2;1
LARANGEIRA;2;1
LARCON;2;1
LARES;2;1
LAROCCA;2;1
LARROSSA;2;1
LASTA;2;1
LAUBER;2;1
LAUDELINO;2;1
LAUFER;2;1
LAURENTIS;2;1
LAUT;2;1
LAUX;2;1
LAVALLE;2;1
LAVECCHIA;2;1
LAZARINE;2;1
LAZARIO;2;1
LAZINHO;2;1
LAZZARIS;2;1
LAZZARO;2;1
LE;2;1
LEBRAO;2;1
LEFUNDES;2;1
LEHNEN;2;1
LEIDENS;2;1
LEISMANN;2;1
LEIT;2;1
LEIVAS;2;1
LELES;2;1
LENART;2;1
LENHARO;2;1
LENHART;2;1
LENTZ;2;1
LEPORE;2;1
LESKE;2;1
LESSING;2;1
LETANG;2;1
LEU;2;1
LEUTZ;2;1
LEVANDOSKI;2;1
LEVATI;2;1
LEVINDO;2;1
LEVINO;2;1
LEYE;2;1
LIA;2;1
LIANO;2;1
LIBERATORI;2;1
LIBRELON;2;1
LICCO;2;1
LICINIO;2;1
LICO;2;1
LIERMANN;2;1
LIGEIRO;2;1
LIGORIO;2;1
LIGOSKI;2;1
LIGUORI;2;1
LIMANA;2;1
LIMONGI;2;1
LIN;2;1
LINA;2;1
LINARDI;2;1
LINCHEN;2;1
LIND;2;1
LINDEN;2;1
LINDER;2;1
LINDERN;2;1
LINDGREN;2;1
LINDNER;2;1
LINDO;2;1
LINTZ;2;1
LION;2;1
LIOTTI;2;1
LIPPEL;2;1
LIPRERI;2;1
LIPSKI;2;1
LIPU;2;1
LITOLDO;2;1
LITTIG;2;1
LIUZZI;2;1
LIVINA;2;1
LIVON;2;1
LO;2;1
LOATI;2;1
LOBAO;2;1
LOBODO;2;1
LOGATTO;2;1
LOHMANN;2;1
LOMAR;2;1
LOMAS;2;1
LONGA;2;1
LONGATO;2;1
LONGATTO;2;1
LONGOBARDI;2;1
LOP;2;1
LOPACINSKI;2;1
LORA;2;1
LORDELO;2;1
LORENTINO;2;1
LORENTZ;2;1
LORENZATO;2;1
LORENZINI;2;1
LORETO;2;1
LORIANO;2;1
LOROSA;2;1
LOSADA;2;1
LOSCH;2;1
LOSCHIAVO;2;1
LOSSO;2;1
LOTERO;2;1
LOTH;2;1
LOURA;2;1
LOUREANO;2;1
LOURENÂ¦O;2;1
LOURENCANO;2;1
LOURENCINI;2;1
LOURENCON;2;1
LOURENTINO;2;1
LOUSA;2;1
LOVISON;2;1
LOVO;2;1
LOWE;2;1
LOYO;2;1
LTCIO;2;1
LUB;2;1
LUBACHESKI;2;1
LUBE;2;1
LUCARELLI;2;1
LUCCHESI;2;1
LUCCI;2;1
LUCENTE;2;1
LUCERO;2;1
LUCON;2;1
LUDKE;2;1
LUDVIG;2;1
LUEDTKE;2;1
LUGÂ¦O;2;1
LUGLI;2;1
LUIZETTO;2;1
LUJAN;2;1
LUMA;2;1
LUNARDELLO;2;1
LUNELLI;2;1
LUPERINI;2;1
LUPETTI;2;1
LUPIANO;2;1
LUPPI;2;1
LUQUE;2;1
LUSSOLI;2;1
LUVIZOTO;2;1
LVES;2;1
MACA;2;1
MACAGNAN;2;1
MACAHDO;2;1
MACAL;2;1
MACAMBIRA;2;1
MACANEIRO;2;1
MACARINI;2;1
MACARIOS;2;1
MACCARI;2;1
MACIERO;2;1
MACK;2;1
MACON;2;1
MACRUZ;2;1
MADE;2;1
MADEIRO;2;1
MADELLA;2;1
MAEKAWA;2;1
MAES;2;1
MAFALDO;2;1
MAFEZOLLI;2;1
MAFFEI;2;1
MAFFIA;2;1
MAFFRA;2;1
MAFUNGA;2;1
MAGALDI;2;1
MAGALHOES;2;1
MAGANHA;2;1
MAGARI;2;1
MAGATTI;2;1
MAGENIS;2;1
MAGESKI;2;1
MAGINA;2;1
MAGNAVITA;2;1
MAGOGA;2;1
MAGON;2;1
MAGRANI;2;1
MAHFUZ;2;1
MAHL;2;1
MAIATO;2;1
MAIMONE;2;1
MAINARDES;2;1
MAIOLINO;2;1
MAIOR;2;1
MAJELA;2;1
MAKIYAMA;2;1
MALANGA;2;1
MALANSKI;2;1
MALAQUIM;2;1
MALARA;2;1
MALATESTA;2;1
MALCHER;2;1
MALERBA;2;1
MALFATTI;2;1
MALINSKI;2;1
MALITE;2;1
MALLET;2;1
MALTEI;2;1
MALTEMPI;2;1
MALTEZ;2;1
MALTONI;2;1
MALUHY;2;1
MALVEZZI;2;1
MAMPRIM;2;1
MANARIN;2;1
MANCINO;2;1
MANCO;2;1
MANDAI;2;1
MANDEL;2;1
MANDELLI;2;1
MANDO;2;1
MANENTE;2;1
MANFRE;2;1
MANFREDI;2;1
MANFRIM;2;1
MANFRINATO;2;1
MANGE;2;1
MANGOLIN;2;1
MANGOLINI;2;1
MANHA;2;1
MANIA;2;1
MANIERI;2;1
MANINI;2;1
MANNA;2;1
MANRICH;2;1
MANSAO;2;1
MANSINI;2;1
MANSOR;2;1
MANSUETO;2;1
MANTOVAN;2;1
MANYS;2;1
MANZATTO;2;1
MANZI;2;1
MANZINE;2;1
MANZOLI;2;1
MARAES;2;1
MARAFIGO;2;1
MARAGNO;2;1
MARAIA;2;1
MARAMALDO;2;1
MARANHÂ¦O;2;1
MARANO;2;1
MARASCALCHI;2;1
MARASSI;2;1
MARCA;2;1
MARCANTE;2;1
MARCASSA;2;1
MARCATTI;2;1
MARCEL;2;1
MARCELLE;2;1
MARCHIONI;2;1
MARCIA;2;1
MARCILINO;2;1
MARCOLA;2;1
MARCOLAN;2;1
MARCONATO;2;1
MARCOPITO;2;1
MARCURI;2;1
MARCUSSI;2;1
MARCUSSO;2;1
MARELLI;2;1
MARGONAR;2;1
MARGONI;2;1
MARGUES;2;1
MARICATO;2;1
MARINGOLO;2;1
MARIOTTI;2;1
MARIUS;2;1
MARIUZZO;2;1
MARKENDORF;2;1
MAROCCO;2;1
MARON;2;1
MAROSTEGAN;2;1
MARQUETTI;2;1
MARQUEZIN;2;1
MARRACCINI;2;1
MARRAFON;2;1
MARREIRA;2;1
MARTHO;2;1
MARTILIANO;2;1
MARTINELE;2;1
MARTNS;2;1
MARTO;2;1
MARTOS;2;1
MARUCCI;2;1
MARZOLA;2;1
MASCARANHAS;2;1
MASCARELO;2;1
MASCARIN;2;1
MASCARO;2;1
MASCENA;2;1
MASCITTO;2;1
MASETTO;2;1
MASI;2;1
MASSARUTTI;2;1
MASSETTI;2;1
MASSIMO;2;1
MASSITELLI;2;1
MASSOLLA;2;1
MASSUCATO;2;1
MASTELARO;2;1
MASTRANGELO;2;1
MASTROROCCO;2;1
MATARUCO;2;1
MATEOS;2;1
MATES;2;1
MATEUSSI;2;1
MATIA;2;1
MATIOLLI;2;1
MATOSINHO;2;1
MATOZO;2;1
MATTEDI;2;1
MATTIELLO;2;1
MATTO;2;1
MATTOZO;2;1
MATURANA;2;1
MATURO;2;1
MAUR+CIO;2;1
MAURER;2;1
MAUS;2;1
MAXIMILIANO;2;1
MAXINSK;2;1
MAYERHOFER;2;1
MAZAIA;2;1
MAZARIN;2;1
MAZONI;2;1
MAZUR;2;1
MAZZALI;2;1
MAZZETTO;2;1
MAZZUCATTO;2;1
MAZZUCO;2;1
MECA;2;1
MECCHI;2;1
MECEDO;2;1
MECHI;2;1
MEDICO;2;1
MEDRANO;2;1
MEDUNA;2;1
MEGDA;2;1
MEJIAS;2;1
MELATTO;2;1
MELCHIADES;2;1
MELCHIORI;2;1
MELETTI;2;1
MELGAR;2;1
MELGES;2;1
MELILLO;2;1
MELLA;2;1
MELLER;2;1
MELLONE;2;1
MELZANI;2;1
MENA;2;1
MENCHINI;2;1
MENDEZ;2;1
MENDO;2;1
MENDON?A;2;1
MENDONTA;2;1
MENDONZA;2;1
MENDOZA;2;1
MENECH;2;1
MENEGATTI;2;1
MENEGHEL;2;1
MENEGUCI;2;1
MENEGUETI;2;1
MENEGUIN;2;1
MENEGUITE;2;1
MENEQUETTI;2;1
MENGARDA;2;1
MENNA;2;1
MENOIA;2;1
MENOLI;2;1
MENOSSI;2;1
MENSCH;2;1
MENTI;2;1
MENZEN;2;1
MERA;2;1
MERCADANTE;2;1
MERCADO;2;1
MERCANTE;2;1
MERCEZ;2;1
MERENCIO;2;1
MEROLA;2;1
MERONI;2;1
MESSA;2;1
MESSEDER;2;1
METZGER;2;1
MEZA;2;1
MIAKAWA;2;1
MIALICH;2;1
MIAN;2;1
MIANA;2;1
MIASHIRO;2;1
MICAELA;2;1
MICHALACK;2;1
MICHALOWSKI;2;1
MICHELETTI;2;1
MICHELIN;2;1
MIELKE;2;1
MIGDALSKI;2;1
MIGLIOLI;2;1
MIGNELLA;2;1
MIGNON;2;1
MIGUEIS;2;1
MIKAMI;2;1
MILANES;2;1
MILER;2;1
MILESKI;2;1
MILKE;2;1
MILONE;2;1
MINA;2;1
MINARELLI;2;1
MINATTI;2;1
MINELLA;2;1
MINERVINA;2;1
MINETTO;2;1
MINGORANCE;2;1
MINGOTI;2;1
MINGOTTI;2;1
MINHOTO;2;1
MININEL;2;1
MINISTERIO;2;1
MINOSSO;2;1
MINOZZO;2;1
MINUSSI;2;1
MIOLA;2;1
MIOZZI;2;1
MIRAGLIA;2;1
MIRES;2;1
MISCHUR;2;1
MIYABAYASHI;2;1
MIYAGI;2;1
MIYAHARA;2;1
MIYAZAKI;2;1
MIZAEL;2;1
MIZIARA;2;1
MKNR;2;1
MOACIR;2;1
MOARES;2;1
MOBILIA;2;1
MOCELLIN;2;1
MOCH;2;1
MODE;2;1
MODENEIS;2;1
MODERNO;2;1
MODES;2;1
MODOLIN;2;1
MOIA;2;1
MOITA;2;1
MOLA;2;1
MOLEIRO;2;1
MOLERO;2;1
MOLIN;2;1
MOLINARIO;2;1
MOLINARO;2;1
MOLOSSI;2;1
MOMO;2;1
MONARIN;2;1
MONCZAK;2;1
MONFREDINI;2;1
MONI;2;1
MONIZ;2;1
MONROE;2;1
MONTANARO;2;1
MONTANDON;2;1
MONTANHAS;2;1
MONTANHEIRO;2;1
MONTELO;2;1
MONTEMURRO;2;1
MONTENARIO;2;1
MONTEZINO;2;1
MONTEZUMA;2;1
MONTICELLI;2;1
MONTICH;2;1
MONTIEL;2;1
MONTIER;2;1
MONTIN;2;1
MONTONE;2;1
MONTOVANELLI;2;1
MONTOYA;2;1
MONTOZO;2;1
MONZANI;2;1
MOR;2;1
MORAL;2;1
MORANDO;2;1
MORANGONI;2;1
MORANTE;2;1
MORAO;2;1
MORAROTTO;2;1
MORASCO;2;1
MORELATO;2;1
MORES;2;1
MORETAO;2;1
MORETTIN;2;1
MORGANTI;2;1
MORIMOTO;2;1
MORIYA;2;1
MORLO;2;1
MORMUL;2;1
MORONI;2;1
MORORA;2;1
MORSCHEL;2;1
MOSCARDI;2;1
MOSCATELLI;2;1
MOSCONI;2;1
MOSQUETE;2;1
MOSS;2;1
MOSTACO;2;1
MOTTER;2;1
MOUCO;2;1
MOURATO;2;1
MOUSSA;2;1
MSFR;2;1
MUCCILLO;2;1
MULINARI;2;1
MUNDURUCA;2;1
MUNEZ;2;1
MUNHOES;2;1
MUNHOS;2;1
MURARE;2;1
MURAYAMA;2;1
MURILO;2;1
MURY;2;1
MUSSATTO;2;1
MUSSE;2;1
MUSTAFA;2;1
MUTTI;2;1
MYLIUS;2;1
NABICA;2;1
NACIMBEM;2;1
NADAL;2;1
NADALIN;2;1
NADOLNY;2;1
NAGANO;2;1
NAGAOKA;2;1
NAHAL;2;1
NAISSINGER;2;1
NAITO;2;1
NAKA;2;1
NAKABAYASHI;2;1
NAKANDAKARI;2;1
NAKASONE;2;1
NAKATA;2;1
NAKAUE;2;1
NAKAZATO;2;1
NALDONI;2;1
NALI;2;1
NALINI;2;1
NANI;2;1
NAPOLE;2;1
NARCISIO;2;1
NARDELLI;2;1
NARDES;2;1
NARDON;2;1
NARDY;2;1
NASARIO;2;1
NASCIEMENTO;2;1
NASCIME;2;1
NASCMENTO;2;1
NASIMENTO;2;1
NASS;2;1
NASSER;2;1
NATEL;2;1
NAU;2;1
NAVAJAS;2;1
NAVARINI;2;1
NECKEL;2;1
NECO;2;1
NEERMANN;2;1
NEGRAES;2;1
NEGRE;2;1
NEGRISOLI;2;1
NEHME;2;1
NEMETH;2;1
NEPONUCENO;2;1
NERE;2;1
NESSI;2;1
NHANI;2;1
NICKEL;2;1
NICODEMOS;2;1
NICODEMUS;2;1
NICOLETTO;2;1
NICOLICHI;2;1
NICOLINO;2;1
NIERI;2;1
NIERO;2;1
NILES;2;1
NILO;2;1
NISHIKAWA;2;1
NISHIMOTO;2;1
NISHIYAMA;2;1
NIVOLONE;2;1
NOAL;2;1
NOBERTO;2;1
NOBILE;2;1
NOBLE;2;1
NOCE;2;1
NODA;2;1
NOEL;2;1
NOGUES;2;1
NOJOSA;2;1
NOLA;2;1
NOLI;2;1
NOLLA;2;1
NOMELINI;2;1
NOMURA;2;1
NORILLER;2;1
NORMANDE;2;1
NOS;2;1
NOTARIO;2;1
NOVACK;2;1
NOVASKI;2;1
NOVELETTO;2;1
NOVELLI;2;1
NOZE;2;1
NUBILA;2;1
NUERNBERG;2;1
NUNUS;2;1
NUSS;2;1
NUZZI;2;1
OBERLAENDER;2;1
OBINATA;2;1
OCANHA;2;1
OCHNER;2;1
OCTAVIANO;2;1
OCUMOTO;2;1
ODA;2;1
OEHLMEYER;2;1
OFFREDI;2;1
OGAWA;2;1
OGURA;2;1
OKA;2;1
OKABE;2;1
OKAMURA;2;1
OKEKE;2;1
OKIDA;2;1
OKIMOTO;2;1
OKINO;2;1
OKUBO;2;1
OKUMURA;2;1
OLANDA;2;1
OLAVO;2;1
OLAZABAL;2;1
OLEGÂ¦RIO;2;1
OLIANI;2;1
OLIEVIRA;2;1
OLILVEIRA;2;1
OLIMPIA;2;1
OLIVAL;2;1
OLIVATTI;2;1
OLIVATTO;2;1
OLIVEIRAS;2;1
OLIVIO;2;1
OLTRAMARI;2;1
OLVIERA;2;1
ONEDA;2;1
ONGARO;2;1
ONIAS;2;1
ONORIO;2;1
ORACIO;2;1
OREANO;2;1
ORELLANA;2;1
ORIANI;2;1
ORICO;2;1
ORIGE;2;1
ORIGUELA;2;1
ORLANDINI;2;1
ORLEANS;2;1
ORMON;2;1
ORMOND;2;1
OROSCO;2;1
ORPINELLI;2;1
ORTIGOSO;2;1
OSCAR;2;1
OSCARINO;2;1
OSINSKI;2;1
OSS;2;1
OSTI;2;1
OSTROWSKI;2;1
OSVALDO;2;1
OTONE;2;1
OTONIO;2;1
OTSUKI;2;1
OTTOBONI;2;1
OURIVES;2;1
OUSA;2;1
OVIEDO;2;1
OYA;2;1
OZEDA;2;1
PÂ¦DUA;2;1
PABLOS;2;1
PACHESKI;2;1
PACIELLO;2;1
PACOR;2;1
PADRE;2;1
PADRON;2;1
PAGAN;2;1
PAGANELLI;2;1
PAGANOTTI;2;1
PAGASSINI;2;1
PAGE;2;1
PAGLIA;2;1
PAGLIACCIO;2;1
PAGLIARINI;2;1
PAGLIOSA;2;1
PAGNI;2;1
PAGNOSSIM;2;1
PAGUNG;2;1
PAGURA;2;1
PAHL;2;1
PAINHAS;2;1
PAITER;2;1
PALADINO;2;1
PALAZZO;2;1
PALCZUK;2;1
PALIARIM;2;1
PALIVODA;2;1
PALMEIRO;2;1
PALMIRO;2;1
PALOMINO;2;1
PALOMO;2;1
PALUDETTO;2;1
PALUMBO;2;1
PAMPONET;2;1
PAN;2;1
PANCOTTO;2;1
PANDOLFO;2;1
PANEGASSI;2;1
PANETTO;2;1
PANFERRO;2;1
PANHAN;2;1
PANICIO;2;1
PANIZ;2;1
PANSANATO;2;1
PANSANI;2;1
PANTALEÂ¦O;2;1
PANUCCI;2;1
PANZANI;2;1
PANZARIN;2;1
PAOLIELLO;2;1
PAOLUCCI;2;1
PAPINI;2;1
PAPPEN;2;1
PAPPI;2;1
PARADELA;2;1
PARAISO;2;1
PARDUCCI;2;1
PARENTES;2;1
PARGA;2;1
PARIZI;2;1
PARIZZI;2;1
PARLADORE;2;1
PARMA;2;1
PARMANHANE;2;1
PARO;2;1
PARODE;2;1
PARONETTI;2;1
PARPINELLI;2;1
PARRELA;2;1
PARRILHA;2;1
PARRILLO;2;1
PARRO;2;1
PARTON;2;1
PASA;2;1
PASCHOALIN;2;1
PASCOALATO;2;1
PASCOALIM;2;1
PASCUTI;2;1
PASIAN;2;1
PASQUALE;2;1
PASQUARELLI;2;1
PASSAIA;2;1
PASSARIN;2;1
PASSINI;2;1
PASTANA;2;1
PASTORELLO;2;1
PATERNO;2;1
PATRAO;2;1
PATRIARCA;2;1
PAULESKI;2;1
PAULON;2;1
PAUPITZ;2;1
PAUST;2;1
PAVANELLO;2;1
PAVELSKI;2;1
PAZA;2;1
PAZE;2;1
PAZETTO;2;1
PAZIN;2;1
PAZINE;2;1
PAZOS;2;1
PAZZINI;2;1
PEDRÂ¦O;2;1
PEDRAO;2;1
PEDREIRO;2;1
PEDRESANI;2;1
PEDRESCHI;2;1
PEDRI;2;1
PEDRONI;2;1
PEDROTTI;2;1
PEDUTO;2;1
PEGAS;2;1
PEGORARI;2;1
PEGOREL;2;1
PEGORIN;2;1
PEIXER;2;1
PELA;2;1
PELAGALI;2;1
PELAQUIM;2;1
PELEGRINE;2;1
PELEGRINELLI;2;1
PELICIONI;2;1
PELIN;2;1
PELINSON;2;1
PELIZZARI;2;1
PELLEGRINELLI;2;1
PELLIN;2;1
PELOGGIA;2;1
PENCHEL;2;1
PENCO;2;1
PENELLA;2;1
PENHALBEL;2;1
PENIANI;2;1
PENINCK;2;1
PENQUIS;2;1
PENTAGNA;2;1
PEPLOW;2;1
PERALVA;2;1
PERAN;2;1
PERANDIM;2;1
PERASSOLI;2;1
PERDOMO;2;1
PERE;2;1
PEREGRINO;2;1
PERERIA;2;1
PERETTO;2;1
PERIERA;2;1
PERINA;2;1
PERINE;2;1
PERITO;2;1
PERLI;2;1
PERLIN;2;1
PERNA;2;1
PERO;2;1
PERONA;2;1
PEROSI;2;1
PEROTONI;2;1
PEROTTO;2;1
PERRONI;2;1
PERROUD;2;1
PERSON;2;1
PERTILE;2;1
PERTILLE;2;1
PERUCHIM;2;1
PERUGINI;2;1
PERUSSO;2;1
PERUZZI;2;1
PESCI;2;1
PESCUMA;2;1
PESSA;2;1
PETROF;2;1
PETROLINO;2;1
PETROLLI;2;1
PETRONE;2;1
PETRONILO;2;1
PETRONIO;2;1
PETROVICH;2;1
PETRUCCELLI;2;1
PETRUCELI;2;1
PHELIPPE;2;1
PHILIPPI;2;1
PHILIPPSEN;2;1
PIACENTINI;2;1
PIAGGI;2;1
PIAIA;2;1
PIAS;2;1
PIAZ;2;1
PIAZZI;2;1
PICAO;2;1
PICCHIA;2;1
PICCINI;2;1
PICCINIM;2;1
PICELLI;2;1
PICON;2;1
PIEMENTA;2;1
PIENEGONDA;2;1
PIEREZAN;2;1
PIETROBON;2;1
PIFFER;2;1
PIGAIANI;2;1
PIGARI;2;1
PIGOSSO;2;1
PILATTI;2;1
PILLAT;2;1
PILONI;2;1
PIM;2;1
PIMENTAL;2;1
PINAFFO;2;1
PINARELLI;2;1
PINATTI;2;1
PINEDO;2;1
PINEIRO;2;1
PINEZI;2;1
PINHAO;2;1
PINHATA;2;1
PINI;2;1
PINOCCI;2;1
PINSON;2;1
PINTOR;2;1
PIOLA;2;1
PIONORIO;2;1
PIOVANI;2;1
PIQUES;2;1
PIRAS;2;1
PIRCHINER;2;1
PIROLLA;2;1
PIROZZI;2;1
PISONI;2;1
PISSURNO;2;1
PITAO;2;1
PITELLI;2;1
PITHAN;2;1
PITOL;2;1
PITOLI;2;1
PITOMBEIRA;2;1
PITTERI;2;1
PIZANI;2;1
PIZETTA;2;1
PIZO;2;1
PIZONI;2;1
PIZZOLATO;2;1
PIZZOLI;2;1
PLACA;2;1
PLACIDINO;2;1
PLASTER;2;1
PLAZA;2;1
PLETSCH;2;1
PO;2;1
POBENGA;2;1
POCAS;2;1
PODESTA;2;1
POFFO;2;1
POHREN;2;1
POIANI;2;1
POLATO;2;1
POLESSI;2;1
POLEZEL;2;1
POLIDO;2;1
POLIDORIO;2;1
POLINI;2;1
POLTRONIERI;2;1
POLY;2;1
POMPERMAYER;2;1
POPP;2;1
PORANGABA;2;1
PORCELA;2;1
PORCENA;2;1
PORFIRO;2;1
PORPHIRIO;2;1
PORTE;2;1
PORTEIRO;2;1
PORTELINHA;2;1
POSSARI;2;1
POSSATTI;2;1
POSSE;2;1
POSSETI;2;1
POSSI;2;1
POSTIGLIONI;2;1
POUSA;2;1
POZZA;2;1
POZZATO;2;1
POZZI;2;1
PRACONE;2;1
PRADE;2;1
PRADOS;2;1
PRATE;2;1
PREARO;2;1
PRECOMA;2;1
PRELELUE;2;1
PRESENCA;2;1
PRETA;2;1
PRETTO;2;1
PREUSS;2;1
PREVELATO;2;1
PREVIATTI;2;1
PREVIATTO;2;1
PREVITALI;2;1
PREZOTO;2;1
PREZOTTO;2;1
PRINCIPE;2;1
PRINCIVAL;2;1
PRIVADO;2;1
PROCOPE;2;1
PROETTI;2;1
PROIETTI;2;1
PROTASIO;2;1
PRUDENCIANO;2;1
PUCCETTI;2;1
PUCCINELLI;2;1
PUCINELI;2;1
PUELKER;2;1
PUERTAS;2;1
PUGLIESI;2;1
PUGLISI;2;1
PUIG;2;1
PULCINELLI;2;1
PULGATTI;2;1
PUPIN;2;1
PURIDADE;2;1
QANR;2;1
QUADRO;2;1
QUAGLIO;2;1
QUANDT;2;1
QUEDAS;2;1
QUELES;2;1
QUERUBIM;2;1
QUINA;2;1
QUINTANEIRO;2;1
QUINTANS;2;1
QUIROZ;2;1
QUITERIA;2;1
QUITO;2;1
RAAB;2;1
RAASCH;2;1
RABUSKE;2;1
RACANELI;2;1
RACHEL;2;1
RADTKE;2;1
RADY;2;1
RAELI;2;1
RAFAELA;2;1
RAFFAINI;2;1
RAGAZZON;2;1
RAIANO;2;1
RAIEL;2;1
RAIMONDI;2;1
RAIMUNDA;2;1
RAITZ;2;1
RAM;2;1
RAMA;2;1
RAMADA;2;1
RAMAZOTTI;2;1
RAMISCH;2;1
RAMPINELLI;2;1
RANUCCI;2;1
RANZANI;2;1
RAPAKI;2;1
RAPINI;2;1
RASARIO;2;1
RASMUSSEN;2;1
RASQUINHO;2;1
RATTES;2;1
RATTO;2;1
RATTON;2;1
RAU;2;1
RAUPP;2;1
RAUSKI;2;1
RAVAGNANI;2;1
RAVANELLI;2;1
RAVARA;2;1
RAVAZZI;2;1
RAYA;2;1
RAZERA;2;1
RBHLDESN;2;1
RE;2;1
REALINO;2;1
REBELATO;2;1
REBOLHO;2;1
RECALDE;2;1
RECHI;2;1
RECKZIEGEL;2;1
RECLA;2;1
REDA;2;1
REDUCINO;2;1
REGAL;2;1
REGIANI;2;1
REGOLIN;2;1
REGUEIRA;2;1
REHDER;2;1
REICHERT;2;1
REICHMANN;2;1
REINBERGER;2;1
REINHARDT;2;1
REINHOLZ;2;1
REISS;2;1
REITER;2;1
RELVAS;2;1
REMEDIO;2;1
REMEDIOS;2;1
RENATO;2;1
RENGEL;2;1
RENKERT;2;1
RENNER;2;1
RENO;2;1
REPIZO;2;1
REPULA;2;1
RESI;2;1
RESPLANDES;2;1
RESTANI;2;1
RESTELLI;2;1
RESTREPO;2;1
RETAMERO;2;1
RETEGUES;2;1
REUTER;2;1
REVOLTI;2;1
REYES;2;1
REZADOR;2;1
REZENDES;2;1
RHEIN;2;1
RHKU;2;1
RHKUX;2;1
RHODEN;2;1
RIBAMAR;2;1
RIBEI;2;1
RIBEIR;2;1
RIBERA;2;1
RIBERTO;2;1
RIBON;2;1
RICARTE;2;1
RICCIARDI;2;1
RICHA;2;1
RICHER;2;1
RICI;2;1
RICORDI;2;1
RIEDIGER;2;1
RIGOBELLO;2;1
RIGOBELO;2;1
RIGOLIN;2;1
RIGON;2;1
RIGONATO;2;1
RIGUEIRA;2;1
RIJO;2;1
RIM;2;1
RIMES;2;1
RINALDINI;2;1
RINCON;2;1
RISPOLI;2;1
RISSARDI;2;1
RISSATO;2;1
RISSATTI;2;1
RISTOW;2;1
RITO;2;1
RITTA;2;1
RIZATTO;2;1
RIZZATTI;2;1
RIZZOTO;2;1
ROBAINA;2;1
ROBATINI;2;1
ROBERG;2;1
ROCON;2;1
RODR;2;1
RODRIGUE;2;1
RODRIGUEIRO;2;1
RODRIGUS;2;1
RODRUGUES;2;1
ROECKER;2;1
ROEDER;2;1
ROEPCKE;2;1
ROGGE;2;1
ROGRIGUES;2;1
ROHRIG;2;1
ROHWEDDER;2;1
ROLI;2;1
ROLING;2;1
ROLO;2;1
ROLON;2;1
ROMAGNA;2;1
ROMAGNOLLI;2;1
ROMAGNOLO;2;1
ROMANATO;2;1
ROMANOWSKI;2;1
ROMCO;2;1
RONCAGLIO;2;1
RONDAM;2;1
RONDELLO;2;1
RONDINA;2;1
ROQUES;2;1
RORIGUES;2;1
ROS;2;1
ROSADINHO;2;1
ROSALIM;2;1
ROSALINA;2;1
ROSAN;2;1
ROSESTOLATO;2;1
ROSINA;2;1
ROSISCA;2;1
ROSNOSKI;2;1
ROSSALES;2;1
ROSSELI;2;1
ROSSET;2;1
ROSSIGNOLI;2;1
ROSSITO;2;1
ROSSONI;2;1
ROTA;2;1
ROVAI;2;1
ROWER;2;1
ROZATTI;2;1
ROZENO;2;1
RUANO;2;1
RUARO;2;1
RUBIM;2;1
RUBINI;2;1
RUBINO;2;1
RUCHINSKI;2;1
RUDGE;2;1
RUDNICK;2;1
RUDOLF;2;1
RUGANI;2;1
RUMAO;2;1
RUPOLO;2;1
RUPPEL;2;1
RUPPENTHAL;2;1
RUSCH;2;1
RUST;2;1
RUTKOWSKI;2;1
RUTZ;2;1
RUZ;2;1
RUZA;2;1
RYZEWSKI;2;1
SAAR;2;1
SABA;2;1
SABADIN;2;1
SABBADIN;2;1
SABIA;2;1
SABIONI;2;1
SACARDO;2;1
SACCOMANI;2;1
SACCON;2;1
SACHET;2;1
SACHI;2;1
SACHS;2;1
SACOMAN;2;1
SAEZ;2;1
SAGAS;2;1
SAGGIORATTO;2;1
SAID;2;1
SAIDEL;2;1
SAIFI;2;1
SAIKI;2;1
SAILVA;2;1
SAKALAUSKAS;2;1
SAKO;2;1
SALADINO;2;1
SALCIDES;2;1
SALEM;2;1
SALEMI;2;1
SALETTI;2;1
SALGE;2;1
SALING;2;1
SALMAZZI;2;1
SALMORIA;2;1
SALOIO;2;1
SALVADEGO;2;1
SALVADEO;2;1
SALVALAGIO;2;1
SALVATO;2;1
SALVATORI;2;1
SALVINO;2;1
SAMAZZI;2;1
SAMBO;2;1
SAMELO;2;1
SAMMARONE;2;1
