nome;frequencia;no_casos
WANDERLI;2;1
WANDERLY;2;1
WANDO;2;1
WANESSA;2;1
WANIA;2;1
WANILDA;2;1
WANIR;2;1
WARLEM;2;1
WAYNER;2;1
WDSON;2;1
WEBERSON;2;1
WEBERT;2;1
WEBSON;2;1
WEDEN;2;1
WEDERSON;2;1
WEDJA;2;1
WELISON;2;1
WELLINGTHON;2;1
WELLINGTOM;2;1
WENDELINO;2;1
WENDY;2;1
WERLEY;2;1
WERSON;2;1
WERTH;2;1
WERTHER;2;1
WESLLEM;2;1
WILDER;2;1
WILFREDO;2;1
WILHAN;2;1
WILHELMINE;2;1
WILIAM;2;1
WILKER;2;1
WILKES;2;1
WILLAMIS;2;1
WILLIANE;2;1
WINSTON;2;1
WLADIMIRO;2;1
WLADMIR;2;1
WOLNI;2;1
WONG;2;1
WOSHINGTON;2;1
XAIANE;2;1
XAVIER;2;1
YARO;2;1
YASMINE;2;1
YASSUAKI;2;1
YASUKO;2;1
YEDA;2;1
YNGRID;2;1
YOCO;2;1
YOHANA;2;1
YONEKO;2;1
YONG;2;1
YOSHI;2;1
YOSHICO;2;1
YOSHIHIRO;2;1
YOSHIRO;2;1
YSABELI;2;1
YU;2;1
YUKI;2;1
YVONETE;2;1
Z#LIA;2;1
ZABEL;2;1
ZACHARIAS;2;1
ZAINE;2;1
ZAMIR;2;1
ZANETE;2;1
ZAQUIEL;2;1
ZARIFE;2;1
ZELINDO;2;1
ZENIL;2;1
ZENILTO;2;1
ZENITE;2;1
ZENOBIA;2;1
ZENOLIA;2;1
ZENON;2;1
ZENOR;2;1
ZEZA;2;1
ZEZIMAR;2;1
ZEZITA;2;1
ZILAMAR;2;1
ZILAR;2;1
ZILCA;2;1
ZILDOMAR;2;1
ZILEA;2;1
ZILEIA;2;1
ZILMARA;2;1
ZILTON;2;1
ZINEA;2;1
ZINO;2;1
ZIPORA;2;1
ZITO;2;1
ZOEL;2;1
ZOENIR;2;1
ZOFIA;2;1
ZOLMIRA;2;1
ZONILDA;2;1
ZORAIA;2;1
ZORALDA;2;1
ZORILDA;2;1
ZULEIA;2;1
ZULEMA;2;1
ZULENE;2;1
ZULMERINDA;2;1
AA;1;1
AAMILTON;1;1
AAMS;1;1
AANTONIO;1;1
AAO;1;1
AAPB;1;1
AARAO;1;1
AARF;1;1
AARGENTINO;1;1
AARIEVALDO;1;1
AB;1;1
ABADIAS;1;1
ABADIE;1;1
ABBY;1;1
ABC;1;1
ABCELON;1;1
ABDALA;1;1
ABDEL;1;1
ABDELCADIO;1;1
ABDENUR;1;1
ABDO;1;1
ABDOU;1;1
ABDUL;1;1
ABEDIA;1;1
ABEDIO;1;1
ABEDNEGO;1;1
ABEGAI;1;1
ABEGAIR;1;1
ABEIRALDO;1;1
ABELARDA;1;1
ABELE;1;1
ABELIA;1;1
ABELICE;1;1
ABELIM;1;1
ABELINA;1;1
ABELIO;1;1
ABELMAR;1;1
ABELUCINDO;1;1
ABELY;1;1
ABEMAEL;1;1
ABENIDES;1;1
ABENILDE;1;1
ABERALDO;1;1
ABERLADO;1;1
ABERONIO;1;1
ABERTINO;1;1
ABGAHI;1;1
ABGAHIR;1;1
ABIAGINO;1;1
ABIDIAS;1;1
ABIDORA;1;1
ABIDORAL;1;1
ABIDULIA;1;1
ABIGAILDE;1;1
ABIGDIEL;1;1
ABILAEL;1;1
ABILI;1;1
ABIMELEQUE;1;1
ABINEL;1;1
ABIRAJA;1;1
ABITINO;1;1
ABIUDE;1;1
ABMAEL;1;1
ABNAL;1;1
ABO;1;1
ABOUD;1;1
ABRADO;1;1
ABRAHÂ¦O;1;1
ABRAHAM;1;1
ABRAM;1;1
ABRAMO;1;1
ABRAS;1;1
ABRELINA;1;1
ABRHAO;1;1
ABRILINA;1;1
ABRINA;1;1
ABSALÂ¦O;1;1
ABSOLON;1;1
ABU;1;1
ACACIANA;1;1
ACACILDO;1;1
ACAG;1;1
ACARI;1;1
ACARIA;1;1
ACARLOS;1;1
ACASCIO;1;1
ACCACIA;1;1
ACCELINO;1;1
ACELGA;1;1
ACELIA;1;1
ACELIO;1;1
ACELIS;1;1
ACENILIA;1;1
ACENINA;1;1
ACENIR;1;1
ACENTINO;1;1
ACETIDES;1;1
ACHILLE;1;1
ACHIMA;1;1
ACHYLES;1;1
ACICLEUDSON;1;1
ACIDALIA;1;1
ACIDEIA;1;1
ACIDINE;1;1
ACIDOLINA;1;1
ACIDONIO;1;1
ACIEL;1;1
ACIL;1;1
ACILDE;1;1
ACILIA;1;1
ACINDINA;1;1
ACINDINO;1;1
ACINO;1;1
ACIONALDO;1;1
ACIONI;1;1
ACIZIO;1;1
ACLECIO;1;1
ACLEILTON;1;1
ACLELINO;1;1
ACLEU;1;1
ACLIDENOR;1;1
ACLIPIO;1;1
ACN;1;1
ACOA;1;1
ACOIDE;1;1
ACPS;1;1
ACQUILINA;1;1
ACRAEL;1;1
ACREVIR;1;1
ACRICIO;1;1
ACRISELPINO;1;1
ACRIZIA;1;1
ACUALTUNE;1;1
ACY;1;1
ACYNIR;1;1
ADAAHIR;1;1
ADACILDA;1;1
ADAER;1;1
ADAGILDO;1;1
ADAGIR;1;1
ADAHER;1;1
ADAHYL;1;1
ADAIDES;1;1
ADAILDO;1;1
ADAILTA;1;1
ADAILTO;1;1
ADAIRA;1;1
ADAIRTON;1;1
ADAIZIO;1;1
ADALBERON;1;1
ADALCISA;1;1
ADALCY;1;1
ADALDO;1;1
ADALGENO;1;1
ADALGESIO;1;1
ADALGISIA;1;1
ADALGISIO;1;1
ADALGIZIA;1;1
ADALICIA;1;1
ADALIO;1;1
ADALIRIO;1;1
ADALISA;1;1
ADALITO;1;1
ADALJANE;1;1
ADALMIRO;1;1
ADALMO;1;1
ADALSON;1;1
ADALTIVA;1;1
ADALTRO;1;1
ADALVE;1;1
ADALZISA;1;1
ADALZIZA;1;1
ADAMARIS;1;1
ADAMASTOE;1;1
ADAMECK;1;1
ADAMIL;1;1
ADAMILTO;1;1
ADAMILTON;1;1
ADAMO;1;1
ADAMOR;1;1
ADANIEL;1;1
ADAOA;1;1
ADAR;1;1
ADARCI;1;1
ADARCILIA;1;1
ADARCY;1;1
ADARIO;1;1
ADARLEI;1;1
ADAS;1;1
ADAUGIZA;1;1
ADAULTO;1;1
ADAUTHO;1;1
ADAVIA;1;1
ADAYL;1;1
ADAYLTO;1;1
ADCO;1;1
ADDORAL;1;1
ADDYR;1;1
ADEBAL;1;1
ADEBLANDINO;1;1
ADECI;1;1
ADECIA;1;1
ADECILIA;1;1
ADEGINA;1;1
ADEGONIS;1;1
ADEHIDES;1;1
ADEHILDE;1;1
ADEHYLDO;1;1
ADEIDE;1;1
ADEIDES;1;1
ADEILCO;1;1
ADEILDAN;1;1
ADEILDE;1;1
ADEILENE;1;1
ADEILSO;1;1
ADEILZA;1;1
ADEIRES;1;1
ADEITON;1;1
ADEJAIRA;1;1
ADEJALMA;1;1
ADEJALME;1;1
ADEJULDO;1;1
ADELACI;1;1
ADELAIDEMARIA;1;1
ADELAIDI;1;1
ADELAIDO;1;1
ADELANDI;1;1
ADELANDO;1;1
ADELANE;1;1
ADELARIO;1;1
ADELASIA;1;1
ADELBERT;1;1
ADELCHE;1;1
ADELCIDES;1;1
ADELCO;1;1
ADELDITES;1;1
ADELEA;1;1
ADELEIDE;1;1
ADELENE;1;1
ADELERMO;1;1
ADELESIA;1;1
ADELFA;1;1
ADELFINO;1;1
ADELFLORES;1;1
ADELFONSO;1;1
ADELGICIO;1;1
ADELIANO;1;1
ADELIDES;1;1
ADELINDA;1;1
ADELINDE;1;1
ADELINE;1;1
ADELIRACY;1;1
ADELIRIO;1;1
ADELIS;1;1
ADELISA;1;1
ADELIUZA;1;1
ADELIVAN;1;1
ADELIZA;1;1
ADELMAN;1;1
ADELMANO;1;1
ADELMARIO;1;1
ADELOR;1;1
ADELOSO;1;1
ADELSINO;1;1
ADELSIO;1;1
ADELUCIA;1;1
ADELUZ;1;1
ADELVACIO;1;1
ADELVANDO;1;1
ADELVINO;1;1
ADELVITA;1;1
ADELZA;1;1
ADELZIO;1;1
ADELZIRA;1;1
ADEMA;1;1
ADEMAIL;1;1
ADEMAIR;1;1
ADEMARI;1;1
ADEMARIA;1;1
ADEMIDIO;1;1
ADEMILDA;1;1
ADEMILDES;1;1
ADEMILSO;1;1
ADEMILTA;1;1
ADEMILTO;1;1
ADEMIN;1;1
ADEMIRIO;1;1
ADEMIRR;1;1
ADEMIRSO;1;1
ADEMUR;1;1
ADENAEL;1;1
ADENAUER;1;1
ADENAWER;1;1
ADENEIR;1;1
ADENERCY;1;1
ADENIAS;1;1
ADENICE;1;1
ADENIDES;1;1
ADENIER;1;1
ADENIL;1;1
ADENILSA;1;1
ADENILZA;1;1
ADENILZO;1;1
ADENILZON;1;1
ADENIO;1;1
ADENIRA;1;1
ADENIRTO;1;1
ADENIUZA;1;1
ADENIUZIA;1;1
ADENIVAL;1;1
ADENIZ;1;1
ADENS;1;1
ADEONES;1;1
ADEOVALDO;1;1
ADER;1;1
ADERAMES;1;1
ADERCINA;1;1
ADERCO;1;1
ADERI;1;1
ADERIVAN;1;1
ADERLAN;1;1
ADERLANDIA;1;1
ADERLINDO;1;1
ADERNOEL;1;1
ADESON;1;1
ADESSIS;1;1
ADESVALDO;1;1
ADETINA;1;1
ADEUSDITE;1;1
ADEVAIL;1;1
ADEVAILTON;1;1
ADEVAL;1;1
ADEVANDRO;1;1
ADEVANI;1;1
ADEVANIA;1;1
ADEVANILSON;1;1
ADEVARDE;1;1
ADEVILGES;1;1
ADEWALDO;1;1
ADEWHITER;1;1
ADEYDE;1;1
ADEZIRA;1;1
ADGARDINA;1;1
ADGILSON;1;1
ADGLFO;1;1
ADHAIR;1;1
ADHEMARIO;1;1
ADHILVO;1;1
ADIA;1;1
ADIAMANTINA;1;1
ADIAS;1;1
ADIBE;1;1
ADIBERTO;1;1
ADICE;1;1
ADICO;1;1
ADIELSON;1;1
ADIER;1;1
ADIGAR;1;1
ADIJACY;1;1
ADILAMAR;1;1
ADILAR;1;1
ADILBERTO;1;1
ADILCEIA;1;1
ADILCINEIA;1;1
ADILDA;1;1
ADILDE;1;1
ADILEIA;1;1
ADILER;1;1
ADILETTA;1;1
ADILEUZA;1;1
ADILHA;1;1
ADILMA;1;1
ADILMAR;1;1
ADILMEIA;1;1
ADILSOM;1;1
ADILTO;1;1
ADILU;1;1
ADILVA;1;1
ADILVAN;1;1
ADIM;1;1
ADIMAR;1;1
ADIMARDO;1;1
ADIMARIO;1;1
ADIMEIA;1;1
ADIMI;1;1
ADIN;1;1
ADINALVA;1;1
ADINAR;1;1
ADINARO;1;1
ADINEIA;1;1
ADINIEL;1;1
ADINIR;1;1
ADIOVALDO;1;1
ADIRAES;1;1
ADIRANIR;1;1
ADIRLEI;1;1
ADIRLENE;1;1
ADIRSON;1;1
ADIRTON;1;1
ADISON;1;1
ADISSEU;1;1
ADISSON;1;1
ADITEMAR;1;1
ADIVANIA;1;1
ADIVINO;1;1
ADIVIR;1;1
ADIVON;1;1
ADJACIR;1;1
ADJAIME;1;1
ADJALBAS;1;1
ADJALMAR;1;1
ADJALMAS;1;1
ADJALMI;1;1
ADJAMIR;1;1
ADJAN;1;1
ADJAR;1;1
ADJENIR;1;1
ADJURNIA;1;1
ADLER;1;1
ADLERME;1;1
ADLEUZA;1;1
ADLINO;1;1
ADLYZI;1;1
ADMARDO;1;1
ADMILSOM;1;1
ADMINDA;1;1
ADMYR;1;1
ADNAEL;1;1
ADNALVO;1;1
ADNAN;1;1
ADNEY;1;1
ADNIL;1;1
ADNOEL;1;1
ADNOR;1;1
ADO;1;1
ADOLAR;1;1
ADOLBERTO;1;1
ADOLCINA;1;1
ADOLFINO;1;1
ADOLINA;1;1
ADOLORATA;1;1
ADOLPHA;1;1
ADOLPHINO;1;1
ADOLVINO;1;1
ADOLY;1;1
ADOMIR;1;1
ADONALDO;1;1
ADONATO;1;1
ADONIL;1;1
ADONILIA;1;1
ADONIR;1;1
ADONIRA;1;1
ADONIRES;1;1
ADONIRIO;1;1
ADONIRO;1;1
ADORALDO;1;1
ADORAMA;1;1
ADORINO;1;1
ADOTERIO;1;1
ADOUR;1;1
ADRAILDO;1;1
ADREA;1;1
ADREI;1;1
ADRELINA;1;1
ADRELIO;1;1
ADRI;1;1
ADRIA;1;1
ADRIÂ¦O;1;1
ADRIAM;1;1
ADRIANY;1;1
ADRIELA;1;1
ADRIELLI;1;1
ADRIELMA;1;1
ADRIENNE;1;1
ADRILLES;1;1
ADROALDA;1;1
ADROVALDO;1;1
ADROVANDO;1;1
ADROVINDA;1;1
ADRUALDO;1;1
ADRYELLE;1;1
ADRYSON;1;1
ADUARDO;1;1
ADUCI;1;1
ADUFINA;1;1
ADULFINA;1;1
ADUTO;1;1
ADUWALDO;1;1
ADVALDA;1;1
ADVANIL;1;1
ADVANIR;1;1
ADVAR;1;1
ADVILSON;1;1
ADVINO;1;1
ADVISANGELA;1;1
ADVOEMI;1;1
ADVONSIR;1;1
ADYBSON;1;1
AEDES;1;1
AELCION;1;1
AELDINO;1;1
AELIANA;1;1
AELIO;1;1
AELITON;1;1
AELSSANDRA;1;1
AEMELY;1;1
AENDERSON;1;1
AERCI;1;1
AERTON;1;1
AESSIO;1;1
AEZ;1;1
AFANAZIO;1;1
AFFIF;1;1
AFFONSA;1;1
AFIFE;1;1
AFIFI;1;1
AFLIDORES;1;1
AFLODICE;1;1
AFRÂ¦NIA;1;1
AFREU;1;1
AFRINEO;1;1
AFRO;1;1
AGA;1;1
AGABINA;1;1
AGAIDO;1;1
AGAILDES;1;1
AGAIR;1;1
AGAPINO;1;1
AGARINA;1;1
AGEDIL;1;1
AGEDSON;1;1
AGELI;1;1
AGELICA;1;1
AGELINA;1;1
AGELSON;1;1
AGEMIRA;1;1
AGEMOR;1;1
AGENALDO;1;1
AGENAREO;1;1
AGENARIO;1;1
AGENI;1;1
AGENIA;1;1
AGENITA;1;1
AGENIZIO;1;1
AGENOURA;1;1
AGHOSTINHO;1;1
AGHTON;1;1
AGILCE;1;1
AGILEU;1;1
AGILTON;1;1
AGINEZIA;1;1
AGIPE;1;1
AGISLAU;1;1
AGIVALDO;1;1
AGLACI;1;1
AGLAE;1;1
AGLAECIO;1;1
AGLAETE;1;1
AGLAIS;1;1
AGLARICE;1;1
AGLAY;1;1
AGLAYDE;1;1
AGLEIDSON;1;1
AGLESIO;1;1
AGLIA;1;1
AGLINALDO;1;1
AGMA;1;1
AGMICIO;1;1
AGNADO;1;1
AGNAIDE;1;1
AGNAILDA;1;1
AGNAS;1;1
AGNE;1;1
AGNELA;1;1
AGNELIA;1;1
AGNELIO;1;1
AGNELITO;1;1
AGNELLO;1;1
AGNELLOS;1;1
AGNERIO;1;1
AGNESINA;1;1
AGNEZ;1;1
AGNIESKA;1;1
AGNILIO;1;1
AGNOELSON;1;1
AGNOR;1;1
AGONCILO;1;1
AGREDA;1;1
AGRICOLA;1;1
AGRIMAR;1;1
AGRINELIA;1;1
AGRIPPINA;1;1
AGRIPPINO;1;1
AGS;1;1
AGTON;1;1
AGUDA;1;1
AGUIAR;1;1
AGUIDÂ¦;1;1
AGUIMAEL;1;1
AGUIMAIR;1;1
AGUINAIR;1;1
AGUINAR;1;1
AGUINAURA;1;1
AGUINEIA;1;1
AGUINEL;1;1
AGUINELA;1;1
AGUINELHA;1;1
AGUINELIO;1;1
AGUINOR;1;1
AGUIVA;1;1
AGUSTA;1;1
AGUSTIM;1;1
AGUSTINHA;1;1
AHELIA;1;1
AHILTO;1;1
AHILTON;1;1
AHIR;1;1
AHIRAN;1;1
AHMAND;1;1
AHNALDO;1;1
AHSB;1;1
AIANE;1;1
AID;1;1
AIDALVAVIEIRA;1;1
AIDALVO;1;1
AIDILAN;1;1
AIDINA;1;1
AIDO;1;1
AIDP;1;1
AIKA;1;1
AILBER;1;1
AILDER;1;1
AILDES;1;1
AILSOM;1;1
AILTA;1;1
AILTHE;1;1
AIMAR;1;1
AIMILDO;1;1
AIRAM;1;1
AIRLTON;1;1
AIROCILDA;1;1
AIRON;1;1
AIRTES;1;1
AIRTIN;1;1
AIRTOM;1;1
AIRTONILDO;1;1
AISIO;1;1
AISMARIO;1;1
AISSA;1;1
AISSAR;1;1
AITAM;1;1
AIVALCI;1;1
AIX;1;1
AIZE;1;1
AIZNUNCIO;1;1
AIZO;1;1
AJAMU;1;1
AJANIRA;1;1
AJILSON;1;1
AJOZADAQUE;1;1
AJSD;1;1
AJURICABA;1;1
AJURIMA;1;1
AKCELTEIXEIRA;1;1
AKIKAZU;1;1
AKIKO;1;1
AKIRIKO;1;1
AKISUKE;1;1
AKITO;1;1
AL+RIO;1;1
AL+SIO;1;1
ALA;1;1
ALA+DES;1;1
ALACE;1;1
ALACIDES;1;1
ALACIR;1;1
ALACRINO;1;1
ALADIM;1;1
ALAECIO;1;1
ALAELSON;1;1
ALAERCIA;1;1
ALAERTO;1;1
ALAF;1;1
ALAICE;1;1
ALAIM;1;1
ALAINA;1;1
ALAINE;1;1
ALAIRES;1;1
ALAIS;1;1
ALAISE;1;1
ALAISTER;1;1
ALAIZ;1;1
ALAKIS;1;1
ALAMIN;1;1
ALAMIRO;1;1
ALANALICE;1;1
ALANCARDEC;1;1
ALANCARDECO;1;1
ALANCLEIDE;1;1
ALANDIM;1;1
ALANIR;1;1
ALANITA;1;1
ALANYR;1;1
ALARCIO;1;1
ALARIO;1;1
ALATAIR;1;1
ALAUDIR;1;1
ALAVINIA;1;1
ALAYNA;1;1
ALBAIRIO;1;1
ALBANES;1;1
ALBANEZA;1;1
ALBANIRA;1;1
ALBARI;1;1
ALBECI;1;1
ALBECIO;1;1
ALBECIR;1;1
ALBECY;1;1
ALBENICE;1;1
ALBENIDES;1;1
ALBENIZO;1;1
ALBERCY;1;1
ALBERINA;1;1
ALBERINO;1;1
ALBERIO;1;1
ALBERISA;1;1
ALBEROS;1;1
ALBERRIGO;1;1
ALBERTIONA;1;1
ALBETANIA;1;1
ALBETIZA;1;1
ALBI;1;1
ALBILINO;1;1
ALBINE;1;1
ALBIS;1;1
ALBISSON;1;1
ALBONIR;1;1
ALBORINA;1;1
ALBRECHT;1;1
ALBRECHTSEN;1;1
ALBRTO;1;1
ALCANGELA;1;1
ALCANTARA;1;1
ALCEB+ADES;1;1
ALCEBÂ¦ADES;1;1
ALCEBINO;1;1
ALCEBIRIO;1;1
ALCEDILHO;1;1
ALCEDIR;1;1
ALCEDIVA;1;1
ALCEI;1;1
ALCEIA;1;1
ALCEIR;1;1
ALCEMIRO;1;1
ALCENAIR;1;1
ALCENIA;1;1
ALCENIL;1;1
ALCENIO;1;1
ALCENIRA;1;1
ALCETO;1;1
ALCIA;1;1
ALCIARA;1;1
ALCIBERES;1;1
ALCIBIADES;1;1
ALCICLEIDE;1;1
ALCIDA;1;1
ALCIDALIO;1;1
ALCIDEMA;1;1
ALCIDENES;1;1
ALCIDENIR;1;1
ALCIDESIO;1;1
ALCIDEWS;1;1
ALCIDIOLINO;1;1
ALCIDIS;1;1
ALCIDOO;1;1
ALCIDRONO;1;1
ALCIEL;1;1
ALCIFRAN;1;1
ALCILANE;1;1
ALCILANIO;1;1
ALCILELE;1;1
ALCILENE;1;1
ALCIMARA;1;1
ALCIMINO;1;1
ALCIMIR;1;1
ALCIMIRA;1;1
ALCIMONE;1;1
ALCINDIO;1;1
ALCINEA;1;1
ALCINEIDE;1;1
ALCINERIA;1;1
ALCINHA;1;1
ALCINIRA;1;1
ALCIO;1;1
ALCIOMAR;1;1
ALCIONDA;1;1
ALCIONEI;1;1
ALCIONI;1;1
ALCIONIA;1;1
ALCIONIR;1;1
ALCIONOR;1;1
ALCIOR;1;1
ALCIREMA;1;1
ALCIRLEI;1;1
ALCIRLENE;1;1
ALCIRO;1;1
ALCISIO;1;1
ALCIVALDO;1;1
ALCIVAN;1;1
ALCIZIA;1;1
ALCYDEO;1;1
ALCYNEA;1;1
ALCYONE;1;1
ALD;1;1
ALDACIRA;1;1
ALDACY;1;1
ALDACYR;1;1
ALDAHI;1;1
ALDAISA;1;1
ALDALEA;1;1
ALDALEIA;1;1
ALDALICE;1;1
ALDAMIRA;1;1
ALDANI;1;1
ALDANICE;1;1
ALDARINA;1;1
ALDAYR;1;1
ALDAZIJA;1;1
ALDEBERGUE;1;1
ALDECINO;1;1
ALDECIO;1;1
ALDEFLOR;1;1
ALDEHILDE;1;1
ALDEIA;1;1
ALDEIDE;1;1
ALDEIRES;1;1
ALDEIRTON;1;1
ALDEJAR;1;1
ALDELANIA;1;1
ALDELICE;1;1
ALDELINA;1;1
ALDELINO;1;1
ALDELUCIO;1;1
ALDEMAIR;1;1
ALDEMARIO;1;1
ALDEMERO;1;1
ALDEMIRES;1;1
ALDENAIR;1;1
ALDENAR;1;1
ALDENES;1;1
ALDENIEY;1;1
ALDENIS;1;1
ALDENISE;1;1
ALDENISIA;1;1
ALDENIZIA;1;1
ALDER;1;1
ALDERACI;1;1
ALDERENICE;1;1
ALDERIMAR;1;1
ALDERITA;1;1
ALDERLAN;1;1
ALDERLANDIA;1;1
ALDERLIR;1;1
ALDEVAN;1;1
ALDEVANDO;1;1
ALDEVANIR;1;1
ALDEZILHO;1;1
ALDEZIRA;1;1
ALDI;1;1
ALDILA;1;1
ALDILEI;1;1
ALDILENE;1;1
ALDIMA;1;1
ALDIMAR;1;1
ALDIMEIA;1;1
ALDIMICIO;1;1
ALDIMIRA;1;1
ALDINEA;1;1
ALDINEI;1;1
ALDINER;1;1
ALDINETE;1;1
ALDIRCEU;1;1
ALDIRO;1;1
ALDITA;1;1
ALDITH;1;1
ALDIVA;1;1
ALDIVINA;1;1
ALDIZIA;1;1
ALDMAR;1;1
ALDOIR;1;1
ALDOIZAN;1;1
ALDOMIRO;1;1
ALDONCO;1;1
ALDONIA;1;1
ALDONILTON;1;1
ALDONSO;1;1
ALDORA;1;1
ALDOREMA;1;1
ALDORI;1;1
ALDORICO;1;1
ALDORINDO;1;1
ALDORINO;1;1
ALDRIA;1;1
ALDRIN;1;1
ALDROAR;1;1
ALDROVANDO;1;1
ALDS;1;1
ALDU+NO;1;1
ALDVINO;1;1
ALDYR;1;1
ALECCIUS;1;1
ALECHARLES;1;1
ALECINA;1;1
ALECIR;1;1
ALECKSANDER;1;1
ALECLIDES;1;1
ALECSANDRA;1;1
ALECSSANDRO;1;1
ALECXANDRO;1;1
ALECYA;1;1
ALEDIO;1;1
ALEDO;1;1
ALEEMAR;1;1
ALEFE;1;1
ALEGARIO;1;1
ALEGRIANE;1;1
ALEIDA;1;1
ALEIDE;1;1
ALEIMAR;1;1
ALEIN;1;1
ALEJANDRA;1;1
ALEKSANDER;1;1
ALEKSEJS;1;1
ALEKSON;1;1
ALEKSSANDRO;1;1
ALEKSY;1;1
ALELUIA;1;1
ALEMAR;1;1
ALEMIA;1;1
ALEMIRO;1;1
ALENCARIO;1;1
ALENCASTRO;1;1
ALENISIA;1;1
ALENITA;1;1
ALENSORA;1;1
ALENTINA;1;1
ALENTINO;1;1
ALEQUESANDRA;1;1
ALERCIO;1;1
ALERIA;1;1
ALERIANA;1;1
ALERINDA;1;1
ALERINO;1;1
ALERRANDRE;1;1
ALES;1;1
ALESA;1;1
ALESANDRA;1;1
ALESCIO;1;1
ALESIA;1;1
ALESSANDRE;1;1
ALESSANDROVITOR;1;1
ALESSO;1;1
ALESXANDRE;1;1
ALETEA;1;1
ALETH;1;1
ALEUDA;1;1
ALEUSINA;1;1
ALEUSIO;1;1
ALEVINA;1;1
ALEXANDE;1;1
ALEXASANDRA;1;1
ALEXASSANDRO;1;1
ALEXCIMAR;1;1
ALEXEI;1;1
ALEXEY;1;1
ALEXI;1;1
ALEXILDO;1;1
ALEXINALDO;1;1
ALEXINDO;1;1
ALEXIVAN;1;1
ALEXNADRE;1;1
ALEXNALDO;1;1
ALEXSANDRINO;1;1
ALEXSON;1;1
ALEXSSANDRE;1;1
ALEXYA;1;1
ALEYSANDRO;1;1
ALFANIR;1;1
ALFARIDES;1;1
ALFERINA;1;1
ALFIBIA;1;1
ALFIERI;1;1
ALFINO;1;1
ALFIO;1;1
ALFIRIA;1;1
ALFONSA;1;1
ALFOR;1;1
ALFRADO;1;1
ALFREDA;1;1
ALFREDINO;1;1
ALFREDIZIO;1;1
ALFREFO;1;1
ALFRIDA;1;1
ALFRIDO;1;1
ALFRONTE;1;1
ALGENICE;1;1
ALGENOR;1;1
ALGEONIRA;1;1
ALGINETE;1;1
ALGIZA;1;1
ALGUESTA;1;1
ALIADE;1;1
ALIANE;1;1
ALIANZA;1;1
ALIAS;1;1
ALIATAR;1;1
ALIBERTO;1;1
ALICANOR;1;1
ALICEA;1;1
ALICEALVES;1;1
ALICEM;1;1
ALICI;1;1
ALICIANO;1;1
ALICIER;1;1
ALICILDES;1;1
ALICINDA;1;1
ALICINHA;1;1
ALICVE;1;1
ALIDAMARIA;1;1
ALIDERIA;1;1
ALIDINO;1;1
ALIDO;1;1
ALIEL;1;1
ALIETTE;1;1
ALIFI;1;1
ALIFONSO;1;1
ALIGUEITON;1;1
ALIKARIS;1;1
ALILZA;1;1
ALIM;1;1
ALIMIRIO;1;1
ALIMPIA;1;1
ALINDA;1;1
ALINDRINA;1;1
ALINEA;1;1
ALINELMA;1;1
ALINESIO;1;1
ALINIO;1;1
ALINNE;1;1
ALINNY;1;1
ALINOEL;1;1
ALIO;1;1
ALIONETE;1;1
ALIRIA;1;1
ALISETE;1;1
ALISIA;1;1
ALISOM;1;1
ALISSA;1;1
ALISSANDRA;1;1
ALISSE;1;1
ALISTER;1;1
ALITON;1;1
ALITOR;1;1
ALIVA;1;1
ALIVALDO;1;1
ALIVIANO;1;1
ALIVIERI;1;1
ALIX;1;1
ALIXANDRINA;1;1
ALIZABETO;1;1
ALIZE;1;1
ALIZIRA;1;1
ALJOSE;1;1
ALLAM;1;1
ALLANIS;1;1
ALLANY;1;1
ALLBINO;1;1
ALLEDIR;1;1
ALLEF;1;1
ALLEGRA;1;1
ALLI;1;1
ALLINE;1;1
ALLIS;1;1
ALLUNNO;1;1
ALLVINA;1;1
ALLYENES;1;1
ALLYNE;1;1
ALMACHIO;1;1
ALMACI;1;1
ALMAIR;1;1
ALMANIR;1;1
ALMANO;1;1
ALMECIDES;1;1
ALMEDORINO;1;1
ALMELINA;1;1
ALMELINDO;1;1
ALMENDES;1;1
ALMENIR;1;1
ALMERENTINA;1;1
ALMERINO;1;1
ALMERIZA;1;1
ALMERY;1;1
ALMEZINDA;1;1
ALMEZINDO;1;1
ALMEZIRA;1;1
ALMIDA;1;1
ALMIM;1;1
ALMINIO;1;1
ALMINO;1;1
ALMIRALICE;1;1
ALMIRANDA;1;1
ALMIRANTE;1;1
ALMIRE;1;1
ALMIRELDE;1;1
ALMIRES;1;1
ALMIRITA;1;1
ALMIRON;1;1
ALMIROQNCQHFTDR;1;1
ALMISIO;1;1
ALMITA;1;1
ALMITON;1;1
ALMRINDA;1;1
ALMY;1;1
ALNARDO;1;1
ALNASINDA;1;1
ALNEX;1;1
ALNIDA;1;1
ALO+SIO;1;1
ALODY;1;1
ALOEY;1;1
ALOIDE;1;1
ALOIL;1;1
ALOILSON;1;1
ALOISIA;1;1
ALOIZA;1;1
ALOLINA;1;1
ALONCO;1;1
ALONER;1;1
ALONI;1;1
ALONIA;1;1
ALONIR;1;1
ALOYR;1;1
ALOYRCIA;1;1
ALOYSE;1;1
ALOYSEO;1;1
ALOYSIOS;1;1
ALOYZIO;1;1
ALPHIO;1;1
ALPINO;1;1
ALRINA;1;1
ALRINO;1;1
ALRIO;1;1
ALRISETE;1;1
ALRXANDRE;1;1
ALSENI;1;1
ALSENO;1;1
ALSI;1;1
ALSIDO;1;1
